Threshold,Mob_Result,Num_Powerful_Actors,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
10.0,Success,0,46,33,0,11,35.0
10.0,Success,0,52,24,0,12,40.0
10.0,Success,0,46,24,7,14,32.0
10.0,Success,0,54,23,0,11,43.0
10.0,Success,0,53,28,0,7,46.0
10.0,Success,0,40,37,0,6,34.0
10.0,Success,0,47,34,0,11,36.0
10.0,Success,0,40,33,0,16,24.0
10.0,Success,0,50,26,0,11,39.0
10.0,Success,0,46,27,0,13,33.0
10.0,Success,0,41,33,1,17,24.0
10.0,Success,0,49,26,9,10,39.0
10.0,Success,0,54,28,0,7,47.0
10.0,Success,0,48,20,1,15,33.0
10.0,Success,0,52,28,0,8,44.0
10.0,Success,0,51,24,3,9,42.0
10.0,Success,0,52,27,0,13,39.0
10.0,Success,0,54,20,5,10,44.0
10.0,Success,0,39,38,0,14,25.0
10.0,Success,0,50,21,5,12,38.0
10.0,Success,0,41,33,1,14,27.0
10.0,Success,0,47,35,0,12,35.0
10.0,Success,0,50,29,0,14,36.0
10.0,Success,0,50,22,1,15,35.0
10.0,Success,0,44,40,0,11,33.0
10.0,Success,0,46,24,6,14,32.0
10.0,Success,0,50,25,4,13,37.0
10.0,Success,0,44,28,10,11,33.0
10.0,Success,0,57,20,0,13,44.0
10.0,Success,0,56,19,0,13,43.0
10.0,Success,0,47,24,0,16,31.0
10.0,Success,0,56,25,2,9,47.0
10.0,Success,0,49,24,2,15,34.0
10.0,Success,0,41,26,7,15,26.0
10.0,Success,0,40,35,0,13,27.0
10.0,Success,0,48,29,3,12,36.0
10.0,Success,0,53,27,0,11,42.0
10.0,Success,0,42,24,9,16,26.0
10.0,Success,0,47,26,3,13,34.0
10.0,Success,0,42,34,0,15,27.0
10.0,Success,0,52,24,1,14,38.0
10.0,Success,0,47,28,0,15,32.0
10.0,Success,0,49,25,0,14,35.0
10.0,Success,0,62,17,0,8,54.0
10.0,Success,0,48,29,1,8,40.0
10.0,Success,0,46,25,4,12,34.0
10.0,Success,0,50,25,6,12,38.0
10.0,Success,0,48,36,0,6,42.0
10.0,Success,0,47,30,0,9,38.0
10.0,Success,0,56,26,0,7,49.0
10.0,Success,0,46,22,5,14,32.0
10.0,Success,0,53,28,2,9,44.0
10.0,Success,0,44,19,0,20,24.0
10.0,Success,0,43,35,0,12,31.0
10.0,Success,0,50,22,6,12,38.0
10.0,Success,0,52,33,0,7,45.0
10.0,Success,0,53,20,0,16,37.0
10.0,Success,0,52,25,0,11,41.0
10.0,Success,0,43,28,0,19,24.0
10.0,Success,0,35,42,0,14,21.0
10.0,Success,0,51,24,0,14,37.0
10.0,Success,0,45,24,4,16,28.999999999999996
10.0,Success,0,39,28,13,16,23.0
10.0,Success,0,54,21,3,12,42.0
10.0,Success,0,40,34,4,12,28.000000000000004
10.0,Success,0,47,27,0,15,32.0
10.0,Success,0,43,35,0,12,31.0
10.0,Success,0,53,24,4,10,43.0
10.0,Success,0,48,24,0,17,31.0
10.0,Success,0,48,27,1,12,36.0
10.0,Success,0,49,27,0,10,39.0
10.0,Success,0,49,23,4,13,36.0
10.0,Success,0,51,26,0,11,40.0
10.0,Success,0,48,24,4,12,36.0
10.0,Success,0,50,24,0,16,34.0
10.0,Success,0,55,21,2,8,47.0
10.0,Success,0,56,20,3,9,47.0
10.0,Success,0,49,30,0,10,39.0
10.0,Success,0,46,35,0,12,34.0
10.0,Success,0,50,29,0,10,40.0
10.0,Success,0,45,41,0,8,37.0
10.0,Success,0,47,23,0,16,31.0
10.0,Success,0,50,20,0,13,37.0
10.0,Success,0,49,26,0,11,38.0
10.0,Success,0,47,21,4,17,30.0
10.0,Success,0,53,24,4,7,46.0
10.0,Success,0,62,19,0,9,53.0
10.0,Success,0,44,32,0,15,28.999999999999996
10.0,Success,0,46,29,5,15,31.0
10.0,Success,0,41,25,3,22,19.0
10.0,Success,0,54,25,0,8,46.0
10.0,Success,0,50,30,0,12,38.0
10.0,Success,0,54,24,0,10,44.0
10.0,Success,0,45,33,1,9,36.0
10.0,Success,0,48,26,4,9,39.0
10.0,Success,0,49,30,0,10,39.0
10.0,Success,0,50,25,0,18,32.0
10.0,Success,0,45,31,0,11,34.0
10.0,Success,0,51,26,2,10,41.0
10.0,Success,0,50,26,0,15,35.0
10.0,Success,0,43,34,1,13,30.0
10.0,Success,0,55,18,0,16,39.0
10.0,Success,0,48,24,1,18,30.0
10.0,Success,0,52,27,0,12,40.0
10.0,Success,0,45,25,6,15,30.0
10.0,Success,0,46,30,0,11,35.0
10.0,Success,0,42,27,4,16,26.0
10.0,Success,0,48,31,0,10,38.0
10.0,Success,0,51,28,0,10,41.0
10.0,Success,0,47,27,0,16,31.0
10.0,Success,0,40,23,8,16,24.0
10.0,Success,0,54,23,6,6,48.0
10.0,Success,0,41,29,5,12,28.999999999999996
10.0,Success,0,50,18,8,13,37.0
10.0,Success,0,39,45,0,10,28.999999999999996
10.0,Success,0,46,27,4,14,32.0
10.0,Success,0,45,28,2,14,31.0
10.0,Success,0,49,25,0,16,33.0
10.0,Success,0,41,34,0,19,22.0
10.0,Success,0,54,24,0,11,43.0
10.0,Success,0,47,28,0,12,35.0
10.0,Success,0,49,28,0,15,34.0
10.0,Success,0,44,30,0,15,28.999999999999996
10.0,Success,0,50,30,0,7,43.0
10.0,Success,0,50,29,0,13,37.0
10.0,Success,0,44,36,0,11,33.0
10.0,Success,0,46,27,3,10,36.0
10.0,Success,0,47,25,3,17,30.0
10.0,Success,0,58,17,0,11,47.0
10.0,Success,0,44,36,0,9,35.0
10.0,Success,0,41,31,0,15,26.0
10.0,Success,0,46,31,5,10,36.0
10.0,Success,0,52,28,0,8,44.0
10.0,Success,0,51,26,3,13,38.0
10.0,Success,0,46,28,0,15,31.0
10.0,Success,0,47,22,0,17,30.0
10.0,Success,0,53,28,2,8,45.0
10.0,Success,0,42,32,0,16,26.0
10.0,Success,0,46,25,6,15,31.0
10.0,Success,0,49,26,0,11,38.0
10.0,Success,0,40,26,10,14,26.0
10.0,Success,0,47,30,0,13,34.0
10.0,Success,0,57,19,1,13,44.0
10.0,Success,0,45,31,0,14,31.0
10.0,Success,0,48,22,3,15,33.0
10.0,Success,0,52,28,0,8,44.0
10.0,Success,0,43,35,0,11,32.0
10.0,Success,0,49,20,1,15,34.0
10.0,Success,0,51,27,0,16,35.0
10.0,Success,0,52,26,1,14,38.0
10.0,Success,0,50,25,0,14,36.0
10.0,Success,0,48,32,2,8,40.0
10.0,Success,0,49,30,0,13,36.0
10.0,Success,0,42,33,0,11,31.0
10.0,Success,0,47,25,7,14,33.0
10.0,Success,0,44,23,3,17,27.0
10.0,Success,0,53,20,5,10,43.0
10.0,Success,0,50,30,0,8,42.0
10.0,Success,0,53,15,4,16,37.0
10.0,Success,0,53,25,0,12,41.0
10.0,Success,0,51,29,0,8,43.0
10.0,Success,0,51,25,0,11,40.0
10.0,Success,0,52,27,4,7,45.0
10.0,Success,0,53,22,1,10,43.0
10.0,Success,0,47,30,0,10,37.0
10.0,Success,0,51,30,0,10,41.0
10.0,Success,0,52,24,0,10,42.0
10.0,Success,0,45,31,6,12,33.0
10.0,Success,0,54,20,0,16,38.0
10.0,Success,0,42,30,5,13,28.999999999999996
10.0,Success,0,45,32,0,13,32.0
10.0,Success,0,50,26,5,7,43.0
10.0,Success,0,40,34,0,18,22.0
10.0,Success,0,36,36,1,16,20.0
10.0,Success,0,55,24,2,9,46.0
10.0,Success,0,48,31,0,12,36.0
10.0,Success,0,48,30,0,14,34.0
10.0,Success,0,45,26,0,17,28.000000000000004
10.0,Success,0,47,30,8,9,38.0
10.0,Success,0,52,20,3,10,42.0
10.0,Success,0,51,24,1,16,35.0
10.0,Success,0,47,35,0,10,37.0
10.0,Success,0,52,25,5,11,41.0
10.0,Success,0,54,23,0,11,43.0
10.0,Success,0,42,31,0,18,24.0
10.0,Success,0,46,24,6,11,35.0
10.0,Success,0,50,24,0,10,40.0
10.0,Success,0,44,36,3,8,36.0
10.0,Success,0,44,26,6,16,28.000000000000004
10.0,Success,0,46,30,0,12,34.0
10.0,Success,0,54,24,5,9,45.0
10.0,Success,0,47,23,1,14,33.0
10.0,Success,0,46,39,0,11,35.0
10.0,Success,0,52,24,0,11,41.0
10.0,Success,0,48,24,9,13,35.0
10.0,Success,0,42,30,6,15,27.0
10.0,Success,0,48,29,5,10,38.0
10.0,Success,0,52,25,0,13,39.0
10.0,Success,0,48,26,10,9,39.0
10.0,Success,0,60,19,2,7,53.0
10.0,Success,0,53,21,1,13,40.0
10.0,Success,0,50,29,0,14,36.0
10.0,Success,0,45,30,0,17,28.000000000000004
10.0,Success,0,43,34,0,15,28.000000000000004
10.0,Success,0,52,24,0,14,38.0
10.0,Success,0,43,30,1,14,28.999999999999996
10.0,Success,0,49,27,0,15,34.0
10.0,Success,0,45,27,1,14,31.0
10.0,Success,0,51,26,3,9,42.0
10.0,Success,0,46,32,0,12,34.0
10.0,Success,0,54,26,0,8,46.0
10.0,Success,0,49,27,0,9,40.0
10.0,Success,0,51,27,8,8,43.0
10.0,Success,0,48,27,0,13,35.0
10.0,Success,0,38,30,2,20,18.0
10.0,Success,0,49,28,0,10,39.0
10.0,Success,0,45,22,0,22,23.0
10.0,Success,0,47,32,0,10,37.0
10.0,Success,0,46,28,0,14,32.0
10.0,Success,0,52,20,3,14,38.0
10.0,Success,0,46,24,3,14,32.0
10.0,Success,0,46,35,1,7,39.0
10.0,Success,0,48,28,0,11,37.0
10.0,Success,0,46,25,1,13,33.0
10.0,Success,0,48,30,2,14,34.0
10.0,Success,0,59,17,1,13,46.0
10.0,Success,0,42,25,8,13,28.999999999999996
10.0,Success,0,48,21,6,15,33.0
10.0,Success,0,53,26,0,11,42.0
10.0,Success,0,44,24,6,15,28.999999999999996
10.0,Success,0,44,25,4,17,27.0
10.0,Success,0,43,23,7,18,25.0
10.0,Success,0,43,25,9,12,31.0
10.0,Success,0,54,26,0,11,43.0
10.0,Success,0,51,25,0,11,40.0
10.0,Success,0,47,25,2,10,37.0
10.0,Success,0,47,26,4,13,34.0
10.0,Success,0,50,23,3,9,41.0
10.0,Success,0,51,30,0,7,44.0
10.0,Success,0,45,32,0,13,32.0
10.0,Success,0,47,23,7,12,35.0
10.0,Success,0,47,27,0,15,32.0
10.0,Success,0,46,31,0,16,30.0
10.0,Success,0,56,19,1,15,41.0
10.0,Success,0,57,18,3,10,47.0
10.0,Success,0,43,32,0,15,28.000000000000004
10.0,Success,0,44,30,5,11,33.0
10.0,Success,0,47,23,6,14,33.0
10.0,Success,0,41,39,0,9,32.0
10.0,Success,0,51,20,3,13,38.0
10.0,Success,0,43,32,0,13,30.0
10.0,Success,0,43,29,6,15,28.000000000000004
10.0,Success,0,53,23,6,8,45.0
10.0,Success,0,53,19,8,13,40.0
10.0,Success,0,45,27,0,19,26.0
10.0,Success,0,50,23,0,17,33.0
10.0,Success,0,42,26,3,16,26.0
10.0,Success,0,39,36,0,13,26.0
10.0,Success,0,47,32,3,11,36.0
10.0,Success,0,54,16,2,13,41.0
10.0,Success,0,46,31,0,14,32.0
10.0,Success,0,49,31,5,8,41.0
10.0,Success,0,55,21,0,11,44.0
10.0,Success,0,41,37,0,14,27.0
10.0,Success,0,41,28,0,15,26.0
10.0,Success,0,56,23,0,8,48.0
10.0,Success,0,49,31,0,10,39.0
10.0,Success,0,47,20,2,17,30.0
10.0,Success,0,53,18,1,14,39.0
10.0,Success,0,55,15,0,17,38.0
10.0,Success,0,51,25,3,12,39.0
10.0,Success,0,45,27,0,17,28.000000000000004
10.0,Success,0,48,23,6,12,36.0
10.0,Success,0,44,27,4,17,27.0
10.0,Success,0,41,27,4,17,24.0
10.0,Success,0,45,30,8,7,38.0
10.0,Success,0,42,33,0,12,30.0
10.0,Success,0,47,25,2,13,34.0
10.0,Success,0,45,27,0,13,32.0
10.0,Success,0,46,30,0,14,32.0
10.0,Success,0,46,36,3,8,38.0
10.0,Success,0,46,30,0,13,33.0
10.0,Success,0,49,21,0,18,31.0
10.0,Success,0,48,36,1,4,44.0
10.0,Success,0,48,28,0,11,37.0
10.0,Success,0,45,29,4,14,31.0
10.0,Success,0,34,33,16,12,22.0
10.0,Success,0,44,37,0,11,33.0
10.0,Success,0,33,39,0,21,12.0
10.0,Success,0,50,23,0,11,39.0
10.0,Success,0,47,35,0,12,35.0
10.0,Success,0,63,13,1,11,52.0
10.0,Success,0,46,33,0,10,36.0
10.0,Success,0,43,33,0,15,28.000000000000004
10.0,Success,0,51,26,1,8,43.0
10.0,Success,0,47,22,7,16,31.0
10.0,Success,0,47,34,0,11,36.0
10.0,Success,0,56,19,5,12,44.0
10.0,Success,0,45,24,3,14,31.0
10.0,Success,0,54,23,0,13,41.0
10.0,Success,0,47,30,0,11,36.0
10.0,Success,0,53,17,0,15,38.0
10.0,Success,0,50,24,0,16,34.0
10.0,Success,0,55,27,0,7,48.0
10.0,Success,0,51,16,6,13,38.0
10.0,Success,0,51,22,0,14,37.0
10.0,Success,0,50,29,0,16,34.0
10.0,Success,0,45,26,0,16,28.999999999999996
10.0,Success,0,56,18,5,12,44.0
10.0,Success,0,48,25,1,9,39.0
10.0,Success,0,45,31,5,11,34.0
10.0,Success,0,38,38,0,18,20.0
10.0,Success,0,45,30,0,14,31.0
10.0,Success,0,40,40,0,12,28.000000000000004
10.0,Success,0,54,21,0,13,41.0
10.0,Success,0,49,23,4,14,35.0
10.0,Success,0,41,36,0,9,32.0
10.0,Success,0,56,22,3,7,49.0
10.0,Success,0,43,28,8,12,31.0
10.0,Success,0,47,29,0,15,32.0
10.0,Success,0,49,25,9,7,42.0
10.0,Success,0,48,31,0,11,37.0
10.0,Success,0,40,33,2,12,28.000000000000004
10.0,Success,0,52,28,0,9,43.0
10.0,Success,0,45,25,6,12,33.0
10.0,Success,0,55,27,0,11,44.0
10.0,Success,0,45,22,3,22,23.0
10.0,Success,0,42,27,0,19,23.0
10.0,Success,0,47,29,0,15,32.0
10.0,Success,0,43,29,3,12,31.0
10.0,Success,0,41,29,5,17,24.0
10.0,Success,0,54,25,0,10,44.0
10.0,Success,0,48,36,0,6,42.0
10.0,Success,0,45,34,0,12,33.0
10.0,Success,0,38,41,0,13,25.0
10.0,Success,0,53,32,0,6,47.0
10.0,Success,0,50,25,0,12,38.0
10.0,Success,0,45,29,6,11,34.0
10.0,Success,0,51,21,5,14,37.0
10.0,Success,0,48,26,0,11,37.0
10.0,Success,0,49,24,0,16,33.0
10.0,Success,0,43,35,0,14,28.999999999999996
10.0,Success,0,48,25,4,9,39.0
10.0,Success,0,45,30,4,12,33.0
10.0,Success,0,47,25,0,13,34.0
10.0,Success,0,52,16,11,13,39.0
10.0,Success,0,54,24,1,11,43.0
10.0,Success,0,50,19,5,11,39.0
10.0,Success,0,54,18,3,13,41.0
10.0,Success,0,43,27,1,12,31.0
10.0,Success,0,44,30,0,16,28.000000000000004
10.0,Success,0,48,23,9,12,36.0
10.0,Success,0,47,26,6,11,36.0
10.0,Success,0,43,26,3,19,24.0
10.0,Success,0,46,30,0,12,34.0
10.0,Success,0,56,21,5,10,46.0
10.0,Success,0,44,18,8,20,24.0
10.0,Success,0,48,32,0,10,38.0
10.0,Success,0,44,24,5,16,28.000000000000004
10.0,Success,0,46,29,0,12,34.0
10.0,Success,0,48,30,1,12,36.0
10.0,Success,0,46,26,10,7,39.0
10.0,Success,0,58,24,0,8,50.0
10.0,Success,0,48,27,4,10,38.0
10.0,Success,0,42,25,3,17,25.0
10.0,Success,0,44,30,7,9,35.0
10.0,Success,0,43,28,10,10,33.0
10.0,Success,0,46,32,0,14,32.0
10.0,Success,0,44,30,4,12,32.0
10.0,Success,0,46,33,4,8,38.0
10.0,Success,0,50,21,0,13,37.0
10.0,Success,0,50,24,4,11,39.0
10.0,Success,0,44,30,9,7,37.0
10.0,Success,0,55,19,4,8,47.0
10.0,Success,0,49,25,4,13,36.0
10.0,Success,0,53,20,0,13,40.0
10.0,Success,0,43,24,4,17,26.0
10.0,Success,0,48,27,2,10,38.0
10.0,Success,0,51,24,0,13,38.0
10.0,Success,0,48,30,0,8,40.0
10.0,Success,0,59,23,0,7,52.0
10.0,Success,0,49,29,0,12,37.0
10.0,Success,0,45,24,6,15,30.0
10.0,Success,0,46,32,3,9,37.0
10.0,Success,0,43,35,7,10,33.0
10.0,Success,0,49,26,1,13,36.0
10.0,Success,0,50,28,0,11,39.0
10.0,Success,0,52,27,0,9,43.0
10.0,Success,0,52,20,2,16,36.0
10.0,Success,0,54,20,4,12,42.0
10.0,Success,0,42,25,7,16,26.0
10.0,Success,0,43,33,0,13,30.0
10.0,Success,0,46,24,5,9,37.0
10.0,Success,0,45,24,0,18,27.0
10.0,Success,0,51,18,0,15,36.0
10.0,Success,0,48,26,0,13,35.0
10.0,Success,0,44,29,0,15,28.999999999999996
10.0,Success,0,46,29,0,18,28.000000000000004
10.0,Success,0,51,19,3,12,39.0
10.0,Success,0,52,26,0,10,42.0
10.0,Success,0,55,24,0,10,45.0
10.0,Success,0,46,25,4,14,32.0
10.0,Success,0,41,26,6,18,23.0
10.0,Success,0,41,26,1,19,22.0
10.0,Success,0,56,22,2,9,47.0
10.0,Success,0,52,23,7,10,42.0
10.0,Success,0,52,27,1,8,44.0
10.0,Success,0,49,20,2,17,32.0
10.0,Success,0,51,27,0,14,37.0
10.0,Success,0,50,21,2,14,36.0
10.0,Success,0,56,29,0,7,49.0
10.0,Success,0,42,26,4,18,24.0
10.0,Success,0,44,28,1,13,31.0
10.0,Success,0,53,30,0,9,44.0
10.0,Success,0,40,37,0,16,24.0
10.0,Success,0,44,30,0,18,26.0
10.0,Success,0,52,30,0,8,44.0
10.0,Success,0,47,23,8,13,34.0
10.0,Success,0,50,22,4,11,39.0
10.0,Success,0,46,26,0,18,28.000000000000004
10.0,Success,0,52,26,2,10,42.0
10.0,Success,0,51,22,2,11,40.0
10.0,Success,0,45,31,0,8,37.0
10.0,Success,0,53,29,0,12,41.0
10.0,Success,0,46,26,5,12,34.0
10.0,Success,0,45,32,0,11,34.0
10.0,Success,0,50,32,0,8,42.0
10.0,Success,0,41,33,5,12,28.999999999999996
10.0,Success,0,48,23,4,14,34.0
10.0,Success,0,48,35,0,10,38.0
10.0,Success,0,50,30,0,12,38.0
10.0,Success,0,46,30,1,10,36.0
10.0,Success,0,41,39,0,10,31.0
10.0,Success,0,55,23,0,11,44.0
10.0,Success,0,38,36,0,16,22.0
10.0,Success,0,47,28,3,13,34.0
10.0,Success,0,45,23,0,22,23.0
10.0,Success,0,57,25,3,6,51.0
10.0,Success,0,48,30,0,15,33.0
10.0,Success,0,54,18,5,14,40.0
10.0,Success,0,46,28,2,13,33.0
10.0,Success,0,45,27,4,12,33.0
10.0,Success,0,54,26,0,9,45.0
10.0,Success,0,48,30,0,16,32.0
10.0,Success,0,45,35,0,11,34.0
10.0,Success,0,54,24,0,10,44.0
10.0,Success,0,58,19,1,10,48.0
10.0,Success,0,52,30,0,9,43.0
10.0,Success,0,48,26,0,18,30.0
10.0,Success,0,46,23,0,17,28.999999999999996
10.0,Success,0,49,26,0,11,38.0
10.0,Success,0,47,26,0,12,35.0
10.0,Success,0,46,29,0,12,34.0
10.0,Success,0,53,26,0,12,41.0
10.0,Success,0,47,30,0,16,31.0
10.0,Success,0,53,24,1,12,41.0
10.0,Success,0,42,29,1,11,31.0
10.0,Success,0,43,23,9,12,31.0
10.0,Success,0,45,30,0,15,30.0
10.0,Success,0,49,26,10,8,41.0
10.0,Success,0,57,22,0,8,49.0
10.0,Success,0,50,17,7,15,35.0
10.0,Success,0,51,24,0,13,38.0
10.0,Success,0,52,27,0,10,42.0
10.0,Success,0,50,23,0,15,35.0
10.0,Success,0,46,25,0,15,31.0
10.0,Success,0,45,35,0,10,35.0
10.0,Success,0,42,28,4,15,27.0
10.0,Success,0,51,22,1,14,37.0
10.0,Success,0,47,21,0,18,28.999999999999996
10.0,Success,0,36,36,0,17,19.0
10.0,Success,0,46,35,0,9,37.0
10.0,Success,0,47,23,0,19,28.000000000000004
10.0,Success,0,44,27,4,12,32.0
10.0,Success,0,51,27,1,11,40.0
10.0,Success,0,46,28,0,14,32.0
10.0,Success,0,42,33,0,13,28.999999999999996
10.0,Success,0,51,25,0,16,35.0
10.0,Success,0,54,31,0,10,44.0
10.0,Success,0,55,17,1,11,44.0
10.0,Success,0,47,30,0,10,37.0
10.0,Success,0,52,26,0,14,38.0
10.0,Success,0,42,32,0,14,28.000000000000004
10.0,Success,0,42,41,0,9,33.0
10.0,Success,0,47,17,3,18,28.999999999999996
10.0,Success,0,48,30,0,11,37.0
10.0,Success,0,40,33,0,17,23.0
10.0,Success,0,45,26,13,9,36.0
10.0,Success,0,38,37,0,14,24.0
10.0,Success,0,55,31,0,8,47.0
10.0,Success,0,51,27,0,10,41.0
10.0,Success,0,50,28,0,10,40.0
10.0,Success,0,48,28,0,15,33.0
10.0,Success,0,51,29,0,10,41.0
10.0,Success,0,53,26,0,13,40.0
10.0,Success,0,41,39,0,10,31.0
10.0,Success,0,48,25,0,16,32.0
10.0,Success,0,44,31,9,7,37.0
10.0,Success,0,54,24,0,11,43.0
10.0,Success,0,47,24,1,16,31.0
10.0,Success,0,48,29,0,13,35.0
10.0,Success,0,50,30,1,9,41.0
10.0,Success,0,51,24,4,13,38.0
10.0,Success,0,47,29,0,13,34.0
10.0,Success,0,47,25,5,14,33.0
10.0,Success,0,47,30,0,12,35.0
10.0,Success,0,49,24,3,11,38.0
10.0,Success,0,49,19,0,16,33.0
10.0,Success,0,51,24,0,12,39.0
10.0,Success,0,40,30,10,11,28.999999999999996
10.0,Success,0,48,25,0,16,32.0
10.0,Success,0,41,34,0,15,26.0
10.0,Success,0,50,22,0,15,35.0
10.0,Success,0,48,24,4,14,34.0
10.0,Success,0,51,20,15,6,45.0
10.0,Success,0,42,26,0,20,22.0
10.0,Success,0,52,26,0,13,39.0
10.0,Success,0,53,23,0,17,36.0
10.0,Success,0,38,35,10,10,28.000000000000004
10.0,Success,0,47,28,0,19,28.000000000000004
10.0,Success,0,54,20,1,12,42.0
10.0,Success,0,39,44,0,10,28.999999999999996
10.0,Success,0,44,22,7,15,28.999999999999996
10.0,Success,0,50,26,0,9,41.0
10.0,Success,0,50,23,5,13,37.0
10.0,Success,0,53,21,2,13,40.0
10.0,Success,0,49,21,4,14,35.0
10.0,Success,0,55,20,2,13,42.0
10.0,Success,0,43,23,3,20,23.0
10.0,Success,0,35,48,0,11,24.0
10.0,Success,0,41,40,0,8,33.0
10.0,Success,0,45,18,2,21,24.0
10.0,Success,0,46,31,0,11,35.0
10.0,Success,0,50,25,1,13,37.0
10.0,Success,0,46,30,0,13,33.0
10.0,Success,0,49,29,0,13,36.0
10.0,Success,0,45,27,0,16,28.999999999999996
10.0,Success,0,48,32,0,9,39.0
10.0,Success,0,56,20,0,10,46.0
10.0,Success,0,46,32,0,12,34.0
10.0,Success,0,49,27,0,11,38.0
10.0,Success,0,44,23,8,14,30.0
10.0,Success,0,48,31,0,11,37.0
10.0,Success,0,55,18,0,13,42.0
10.0,Success,0,47,34,0,13,34.0
10.0,Success,0,43,35,0,14,28.999999999999996
10.0,Success,0,41,29,4,13,28.000000000000004
10.0,Success,0,48,28,3,10,38.0
10.0,Success,0,55,21,1,10,45.0
10.0,Success,0,47,35,0,10,37.0
10.0,Success,0,45,33,0,12,33.0
10.0,Success,0,53,25,2,11,42.0
10.0,Success,0,60,22,2,7,53.0
10.0,Success,0,56,22,1,12,44.0
10.0,Success,0,47,33,0,13,34.0
10.0,Success,0,39,29,7,15,24.0
10.0,Success,0,45,26,0,18,27.0
10.0,Success,0,42,42,0,12,30.0
10.0,Success,0,47,30,11,6,41.0
10.0,Success,0,54,22,0,15,39.0
10.0,Success,0,45,25,7,15,30.0
10.0,Success,0,49,27,0,14,35.0
10.0,Success,0,46,31,3,10,36.0
10.0,Success,0,54,18,2,13,41.0
10.0,Success,0,49,29,2,13,36.0
10.0,Success,0,47,22,6,16,31.0
10.0,Success,0,52,22,0,12,40.0
10.0,Success,0,44,30,0,16,28.000000000000004
10.0,Success,0,50,32,0,11,39.0
10.0,Success,0,55,22,0,11,44.0
10.0,Success,0,48,27,0,14,34.0
10.0,Success,0,49,31,0,12,37.0
10.0,Success,0,47,32,0,12,35.0
10.0,Success,0,48,25,3,15,33.0
10.0,Success,0,43,32,4,10,33.0
10.0,Success,0,46,32,0,18,28.000000000000004
10.0,Success,0,49,26,0,18,31.0
10.0,Success,0,59,19,3,7,52.0
10.0,Success,0,46,31,1,10,36.0
10.0,Success,0,49,22,1,14,35.0
10.0,Success,0,47,27,4,13,34.0
10.0,Success,0,47,36,0,10,37.0
10.0,Success,0,43,31,4,11,32.0
10.0,Success,0,48,23,6,12,36.0
10.0,Success,0,49,28,0,9,40.0
10.0,Success,0,44,32,5,11,33.0
10.0,Success,0,47,35,0,12,35.0
10.0,Success,0,50,24,0,12,38.0
10.0,Success,0,41,30,0,15,26.0
10.0,Success,0,48,28,0,14,34.0
10.0,Success,0,52,17,6,14,38.0
10.0,Success,0,45,36,0,8,37.0
10.0,Success,0,42,27,0,18,24.0
10.0,Success,0,41,33,0,17,24.0
10.0,Success,0,51,21,2,14,37.0
10.0,Success,0,52,27,0,9,43.0
10.0,Success,0,44,23,5,21,23.0
10.0,Success,0,45,32,3,13,32.0
10.0,Success,0,46,30,6,11,35.0
10.0,Success,0,47,24,4,10,37.0
10.0,Success,0,50,25,1,11,39.0
10.0,Success,0,51,26,0,14,37.0
10.0,Success,0,48,27,4,12,36.0
10.0,Success,0,46,34,0,7,39.0
10.0,Success,0,38,39,0,19,19.0
10.0,Success,0,46,30,0,18,28.000000000000004
10.0,Success,0,43,29,0,15,28.000000000000004
10.0,Success,0,44,28,6,16,28.000000000000004
10.0,Success,0,46,25,3,15,31.0
10.0,Success,0,38,29,13,12,26.0
10.0,Success,0,50,22,6,14,36.0
10.0,Success,0,44,34,0,14,30.0
10.0,Success,0,47,29,7,8,39.0
10.0,Success,0,47,38,0,7,40.0
10.0,Success,0,49,22,7,12,37.0
10.0,Success,0,50,25,8,7,43.0
10.0,Success,0,46,24,0,18,28.000000000000004
10.0,Success,0,46,31,0,6,40.0
10.0,Success,0,45,36,0,10,35.0
10.0,Success,0,34,33,5,15,19.0
10.0,Success,0,45,34,0,13,32.0
10.0,Success,0,49,27,5,9,40.0
10.0,Success,0,51,23,6,12,39.0
10.0,Success,0,49,22,2,13,36.0
10.0,Success,0,43,30,0,16,27.0
10.0,Success,0,51,31,0,11,40.0
10.0,Success,0,52,17,3,14,38.0
10.0,Success,0,51,28,2,7,44.0
10.0,Success,0,49,31,0,9,40.0
10.0,Success,0,41,27,3,16,25.0
10.0,Success,0,51,25,2,10,41.0
10.0,Success,0,44,23,12,9,35.0
10.0,Success,0,42,26,4,16,26.0
10.0,Success,0,50,29,4,10,40.0
10.0,Success,0,46,27,2,14,32.0
10.0,Success,0,47,22,4,17,30.0
10.0,Success,0,48,27,0,15,33.0
10.0,Success,0,51,19,2,15,36.0
10.0,Success,0,47,22,9,14,33.0
10.0,Success,0,50,26,0,15,35.0
10.0,Success,0,49,29,0,10,39.0
10.0,Success,0,48,23,1,16,32.0
10.0,Success,0,46,30,0,15,31.0
10.0,Success,0,53,20,1,13,40.0
10.0,Success,0,47,34,0,9,38.0
10.0,Success,0,53,20,8,12,41.0
10.0,Success,0,40,39,0,13,27.0
10.0,Success,0,53,24,8,8,45.0
10.0,Success,0,46,28,0,19,27.0
10.0,Success,0,47,27,2,13,34.0
10.0,Success,0,53,27,0,11,42.0
10.0,Success,0,50,25,8,12,38.0
10.0,Success,0,48,30,1,14,34.0
10.0,Success,0,50,22,3,13,37.0
