Threshold,Mob_Result,Num_Powerful_Actors,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
30.0,Success,0,50,25,2,9,50.0
30.0,Success,0,44,28,4,13,44.0
30.0,Success,0,45,30,1,13,45.0
30.0,Success,0,51,19,0,21,51.0
30.0,Success,0,52,26,0,11,52.0
30.0,Success,0,51,26,0,13,51.0
30.0,Success,0,53,21,7,10,53.0
30.0,Success,0,46,29,0,16,46.0
30.0,Success,0,51,20,3,12,51.0
30.0,Success,0,44,24,1,16,44.0
30.0,Success,0,47,31,0,9,47.0
30.0,Success,0,52,22,0,12,52.0
30.0,Success,0,44,31,1,12,44.0
30.0,Success,0,50,33,0,9,50.0
30.0,Success,0,38,33,7,10,38.0
30.0,Success,0,47,23,0,14,47.0
30.0,Success,0,52,29,0,9,52.0
30.0,Success,0,41,26,2,21,41.0
30.0,Success,0,48,26,0,16,48.0
30.0,Success,0,47,31,3,12,47.0
30.0,Success,0,48,26,0,9,48.0
30.0,Success,0,50,24,5,11,50.0
30.0,Success,0,56,25,0,6,56.00000000000001
30.0,Success,0,48,21,11,13,48.0
30.0,Success,0,49,35,0,8,49.0
30.0,Success,0,56,20,1,10,56.00000000000001
30.0,Success,0,49,25,3,9,49.0
30.0,Success,0,44,27,0,22,44.0
30.0,Success,0,52,17,3,11,52.0
30.0,Success,0,43,27,6,13,43.0
30.0,Success,0,47,23,1,17,47.0
30.0,Success,0,45,30,0,13,45.0
30.0,Success,0,39,32,9,14,39.0
30.0,Success,0,46,24,6,13,46.0
30.0,Success,0,45,32,0,12,45.0
30.0,Success,0,44,32,7,10,44.0
30.0,Success,0,52,25,3,9,52.0
30.0,Success,0,38,40,0,15,38.0
30.0,Success,0,50,25,0,9,50.0
30.0,Success,0,46,27,0,15,46.0
30.0,Success,0,54,24,6,8,54.0
30.0,Success,0,43,30,2,13,43.0
30.0,Success,0,42,27,0,20,42.0
30.0,Success,0,49,33,0,10,49.0
30.0,Success,0,51,24,1,10,51.0
30.0,Success,0,49,22,6,12,49.0
30.0,Success,0,48,34,0,9,48.0
30.0,Success,0,45,37,0,9,45.0
30.0,Success,0,44,43,0,7,44.0
30.0,Success,0,54,24,2,11,54.0
30.0,Success,0,50,25,7,9,50.0
30.0,Success,0,45,28,0,17,45.0
30.0,Success,0,44,31,0,16,44.0
30.0,Success,0,51,24,0,9,51.0
30.0,Success,0,47,33,0,10,47.0
30.0,Success,0,47,18,10,15,47.0
30.0,Success,0,49,25,2,11,49.0
30.0,Success,0,48,29,0,11,48.0
30.0,Success,0,51,23,1,11,51.0
30.0,Success,0,49,25,0,14,49.0
30.0,Success,0,45,32,1,12,45.0
30.0,Success,0,46,35,0,9,46.0
30.0,Success,0,50,26,0,16,50.0
30.0,Success,0,47,25,6,15,47.0
30.0,Success,0,55,23,0,9,55.00000000000001
30.0,Success,0,51,24,0,17,51.0
30.0,Success,0,48,34,0,10,48.0
30.0,Success,0,44,26,7,14,44.0
30.0,Success,0,52,19,7,9,52.0
30.0,Success,0,47,30,4,10,47.0
30.0,Success,0,45,29,0,16,45.0
30.0,Success,0,45,22,5,15,45.0
30.0,Success,0,47,24,2,14,47.0
30.0,Success,0,53,21,3,9,53.0
30.0,Success,0,43,26,5,16,43.0
30.0,Success,0,44,23,9,17,44.0
30.0,Success,0,46,26,0,17,46.0
30.0,Success,0,53,25,1,10,53.0
30.0,Success,0,45,28,0,15,45.0
30.0,Success,0,50,27,0,15,50.0
30.0,Success,0,54,21,0,10,54.0
30.0,Success,0,46,29,0,15,46.0
30.0,Success,0,56,28,0,9,56.00000000000001
30.0,Success,0,61,16,1,9,61.0
30.0,Success,0,48,29,1,10,48.0
30.0,Success,0,47,33,0,16,47.0
30.0,Success,0,49,27,0,11,49.0
30.0,Success,0,51,31,2,8,51.0
30.0,Success,0,43,25,9,16,43.0
30.0,Success,0,46,27,0,17,46.0
30.0,Success,0,50,19,5,15,50.0
30.0,Success,0,44,26,14,9,44.0
30.0,Success,0,55,22,0,9,55.00000000000001
30.0,Success,0,42,23,8,19,42.0
30.0,Success,0,50,23,0,14,50.0
30.0,Success,0,44,26,2,17,44.0
30.0,Success,0,38,34,0,19,38.0
30.0,Success,0,53,24,1,14,53.0
30.0,Success,0,46,34,0,10,46.0
30.0,Success,0,48,27,0,10,48.0
30.0,Success,0,56,22,0,12,56.00000000000001
30.0,Success,0,44,32,0,12,44.0
30.0,Success,0,44,25,0,17,44.0
30.0,Success,0,50,29,0,13,50.0
30.0,Success,0,50,22,2,12,50.0
30.0,Success,0,45,28,3,16,45.0
30.0,Success,0,46,27,4,12,46.0
30.0,Success,0,51,24,5,9,51.0
30.0,Success,0,51,25,0,18,51.0
30.0,Success,0,51,25,0,13,51.0
30.0,Success,0,45,28,6,13,45.0
30.0,Success,0,57,21,2,10,56.99999999999999
30.0,Success,0,46,23,4,19,46.0
30.0,Success,0,40,33,0,17,40.0
30.0,Success,0,44,30,0,12,44.0
30.0,Success,0,48,23,12,10,48.0
30.0,Success,0,50,23,1,15,50.0
30.0,Success,0,53,24,0,9,53.0
30.0,Success,0,57,19,1,10,56.99999999999999
30.0,Success,0,46,29,0,16,46.0
30.0,Success,0,54,26,0,11,54.0
30.0,Success,0,42,24,3,18,42.0
30.0,Success,0,39,27,5,19,39.0
30.0,Success,0,41,27,12,10,41.0
30.0,Success,0,48,30,0,15,48.0
30.0,Success,0,47,36,0,11,47.0
30.0,Success,0,42,35,0,10,42.0
30.0,Success,0,49,25,0,10,49.0
30.0,Success,0,42,27,0,17,42.0
30.0,Success,0,49,22,6,14,49.0
30.0,Success,0,51,22,0,15,51.0
30.0,Success,0,44,26,6,16,44.0
30.0,Success,0,45,28,2,13,45.0
30.0,Success,0,50,27,0,14,50.0
30.0,Success,0,49,18,0,19,49.0
30.0,Success,0,50,25,0,14,50.0
30.0,Success,0,43,27,0,15,43.0
30.0,Success,0,40,36,0,16,40.0
30.0,Success,0,47,30,0,11,47.0
30.0,Success,0,51,24,0,11,51.0
30.0,Success,0,48,25,5,13,48.0
30.0,Success,0,48,23,6,13,48.0
30.0,Success,0,41,31,9,11,41.0
30.0,Success,0,47,27,0,15,47.0
30.0,Success,0,55,24,2,14,55.00000000000001
30.0,Success,0,48,25,0,16,48.0
30.0,Success,0,46,26,9,9,46.0
30.0,Success,0,49,20,8,13,49.0
30.0,Success,0,56,22,2,12,56.00000000000001
30.0,Success,0,44,25,8,17,44.0
30.0,Success,0,46,24,0,18,46.0
30.0,Success,0,49,33,0,10,49.0
30.0,Success,0,43,27,0,17,43.0
30.0,Success,0,45,27,3,14,45.0
30.0,Success,0,45,26,0,17,45.0
30.0,Success,0,49,20,2,20,49.0
30.0,Success,0,45,24,4,16,45.0
30.0,Success,0,52,26,0,13,52.0
30.0,Success,0,43,32,0,16,43.0
30.0,Success,0,52,24,3,11,52.0
30.0,Success,0,45,31,9,10,45.0
30.0,Success,0,48,28,0,12,48.0
30.0,Success,0,60,23,0,5,60.0
30.0,Success,0,52,27,2,9,52.0
30.0,Success,0,53,16,6,12,53.0
30.0,Success,0,50,31,0,11,50.0
30.0,Success,0,56,24,0,6,56.00000000000001
30.0,Success,0,46,27,0,19,46.0
30.0,Success,0,47,25,3,14,47.0
30.0,Success,0,51,34,0,5,51.0
30.0,Success,0,42,30,3,19,42.0
30.0,Success,0,48,24,4,10,48.0
30.0,Success,0,49,29,0,12,49.0
30.0,Success,0,52,20,2,15,52.0
30.0,Success,0,43,34,3,8,43.0
30.0,Success,0,47,22,3,14,47.0
30.0,Success,0,41,37,0,13,41.0
30.0,Success,0,49,26,0,11,49.0
30.0,Success,0,48,23,5,10,48.0
30.0,Success,0,47,25,3,16,47.0
30.0,Success,0,47,25,7,11,47.0
30.0,Success,0,57,28,0,8,56.99999999999999
30.0,Success,0,55,20,0,11,55.00000000000001
30.0,Success,0,48,39,0,8,48.0
30.0,Success,0,48,33,0,9,48.0
30.0,Success,0,49,30,0,12,49.0
30.0,Success,0,46,24,7,13,46.0
30.0,Success,0,47,20,4,17,47.0
30.0,Success,0,53,25,0,14,53.0
30.0,Success,0,37,32,7,14,37.0
30.0,Success,0,55,23,2,11,55.00000000000001
30.0,Success,0,38,24,3,24,38.0
30.0,Success,0,52,27,0,11,52.0
30.0,Success,0,53,25,0,11,53.0
30.0,Success,0,47,26,6,11,47.0
30.0,Success,0,46,25,0,16,46.0
30.0,Success,0,39,34,0,16,39.0
30.0,Success,0,44,27,4,16,44.0
30.0,Success,0,53,25,0,11,53.0
30.0,Success,0,52,29,0,11,52.0
30.0,Success,0,44,26,7,15,44.0
30.0,Success,0,50,27,1,9,50.0
30.0,Success,0,48,32,0,7,48.0
30.0,Success,0,40,34,0,13,40.0
30.0,Success,0,41,33,0,17,41.0
30.0,Success,0,46,34,6,6,46.0
30.0,Success,0,48,23,4,12,48.0
30.0,Success,0,47,25,3,16,47.0
30.0,Success,0,49,21,2,16,49.0
30.0,Success,0,52,20,3,14,52.0
30.0,Success,0,38,37,0,17,38.0
30.0,Success,0,46,29,0,11,46.0
30.0,Success,0,48,31,0,11,48.0
30.0,Success,0,47,20,10,18,47.0
30.0,Success,0,49,27,0,11,49.0
30.0,Success,0,52,25,1,12,52.0
30.0,Success,0,51,30,0,8,51.0
30.0,Success,0,49,24,2,11,49.0
30.0,Success,0,49,28,3,7,49.0
30.0,Success,0,49,34,0,9,49.0
30.0,Success,0,49,28,0,11,49.0
30.0,Success,0,47,29,6,8,47.0
30.0,Success,0,45,33,0,11,45.0
30.0,Success,0,44,33,0,12,44.0
30.0,Success,0,46,26,3,11,46.0
30.0,Success,0,51,24,0,15,51.0
30.0,Success,0,42,32,5,11,42.0
30.0,Success,0,47,23,3,16,47.0
30.0,Success,0,48,28,0,12,48.0
30.0,Success,0,42,37,0,13,42.0
30.0,Success,0,45,24,2,17,45.0
30.0,Success,0,45,33,0,8,45.0
30.0,Success,0,46,29,0,13,46.0
30.0,Success,0,44,27,0,16,44.0
30.0,Success,0,47,30,0,11,47.0
30.0,Success,0,45,27,11,7,45.0
30.0,Success,0,40,34,7,10,40.0
30.0,Success,0,53,23,5,10,53.0
30.0,Success,0,43,35,0,16,43.0
30.0,Success,0,53,29,0,11,53.0
30.0,Success,0,44,22,13,13,44.0
30.0,Success,0,53,29,0,9,53.0
30.0,Success,0,49,17,5,15,49.0
30.0,Success,0,47,31,0,9,47.0
30.0,Success,0,51,22,6,13,51.0
30.0,Success,0,49,25,0,12,49.0
30.0,Success,0,48,27,0,13,48.0
30.0,Success,0,55,20,1,13,55.00000000000001
30.0,Success,0,46,30,2,13,46.0
30.0,Success,0,58,21,0,10,57.99999999999999
30.0,Success,0,41,32,0,14,41.0
30.0,Success,0,49,26,3,12,49.0
30.0,Success,0,53,19,3,13,53.0
30.0,Success,0,52,18,1,13,52.0
30.0,Success,0,46,23,2,14,46.0
30.0,Success,0,47,26,5,10,47.0
30.0,Success,0,52,26,0,11,52.0
30.0,Success,0,45,23,7,14,45.0
30.0,Success,0,49,23,0,12,49.0
30.0,Success,0,48,26,8,12,48.0
30.0,Success,0,42,30,4,15,42.0
30.0,Success,0,47,27,6,9,47.0
30.0,Success,0,51,27,0,10,51.0
30.0,Success,0,47,22,5,14,47.0
30.0,Success,0,50,25,0,11,50.0
30.0,Success,0,49,28,0,11,49.0
30.0,Success,0,55,19,1,16,55.00000000000001
30.0,Success,0,54,17,4,10,54.0
30.0,Success,0,45,27,0,17,45.0
30.0,Success,0,33,44,0,17,33.0
30.0,Success,0,60,20,3,6,60.0
30.0,Success,0,51,15,2,18,51.0
30.0,Success,0,50,18,0,18,50.0
30.0,Success,0,52,17,0,21,52.0
30.0,Success,0,51,26,0,16,51.0
30.0,Success,0,50,28,0,11,50.0
30.0,Success,0,53,32,0,5,53.0
30.0,Success,0,52,21,1,17,52.0
30.0,Success,0,43,29,1,14,43.0
30.0,Success,0,48,25,0,14,48.0
30.0,Success,0,50,28,3,9,50.0
30.0,Success,0,47,31,0,14,47.0
30.0,Success,0,51,28,0,9,51.0
30.0,Success,0,47,30,3,9,47.0
30.0,Success,0,51,25,0,10,51.0
30.0,Success,0,47,30,0,15,47.0
30.0,Success,0,45,31,4,9,45.0
30.0,Success,0,38,43,0,12,38.0
30.0,Success,0,47,36,0,10,47.0
30.0,Success,0,46,38,0,8,46.0
30.0,Success,0,52,19,0,16,52.0
30.0,Success,0,46,20,7,14,46.0
30.0,Success,0,51,23,0,14,51.0
30.0,Success,0,55,21,0,9,55.00000000000001
30.0,Success,0,49,22,4,15,49.0
30.0,Success,0,49,29,0,12,49.0
30.0,Success,0,41,33,0,15,41.0
30.0,Success,0,47,30,0,12,47.0
30.0,Success,0,43,32,0,12,43.0
30.0,Success,0,51,16,9,15,51.0
30.0,Success,0,38,28,5,18,38.0
30.0,Success,0,43,23,8,19,43.0
30.0,Success,0,44,33,0,16,44.0
30.0,Success,0,46,24,7,14,46.0
30.0,Success,0,49,20,5,13,49.0
30.0,Success,0,47,31,0,12,47.0
30.0,Success,0,44,26,0,23,44.0
30.0,Success,0,43,36,0,13,43.0
30.0,Success,0,53,21,3,13,53.0
30.0,Success,0,52,25,0,13,52.0
30.0,Success,0,46,27,0,14,46.0
30.0,Success,0,51,26,1,10,51.0
30.0,Success,0,51,30,0,8,51.0
30.0,Success,0,56,21,0,10,56.00000000000001
30.0,Success,0,51,27,2,11,51.0
30.0,Success,0,40,36,0,15,40.0
30.0,Success,0,43,27,12,12,43.0
30.0,Success,0,46,31,0,13,46.0
30.0,Success,0,49,29,5,8,49.0
30.0,Success,0,52,24,2,11,52.0
30.0,Success,0,49,21,5,14,49.0
30.0,Success,0,41,32,0,17,41.0
30.0,Success,0,47,26,4,14,47.0
30.0,Success,0,48,20,0,17,48.0
30.0,Success,0,47,34,2,11,47.0
30.0,Success,0,37,31,8,17,37.0
30.0,Success,0,47,27,0,15,47.0
30.0,Success,0,47,25,4,14,47.0
30.0,Success,0,52,23,2,8,52.0
30.0,Success,0,45,28,2,14,45.0
30.0,Success,0,56,26,2,9,56.00000000000001
30.0,Success,0,48,25,0,14,48.0
30.0,Success,0,44,27,10,11,44.0
30.0,Success,0,60,18,0,9,60.0
30.0,Success,0,56,21,4,11,56.00000000000001
30.0,Success,0,45,25,2,18,45.0
30.0,Success,0,44,36,0,13,44.0
30.0,Success,0,50,25,1,13,50.0
30.0,Success,0,49,27,0,17,49.0
30.0,Success,0,49,22,4,14,49.0
30.0,Success,0,50,22,4,16,50.0
30.0,Success,0,46,27,2,14,46.0
30.0,Success,0,44,34,0,11,44.0
30.0,Success,0,44,22,6,15,44.0
30.0,Success,0,47,30,0,14,47.0
30.0,Success,0,48,29,0,13,48.0
30.0,Success,0,59,19,0,9,59.0
30.0,Success,0,38,38,0,12,38.0
30.0,Success,0,47,30,0,11,47.0
30.0,Success,0,52,18,3,15,52.0
30.0,Success,0,49,27,4,9,49.0
30.0,Success,0,55,23,0,12,55.00000000000001
30.0,Success,0,43,30,4,15,43.0
30.0,Success,0,52,24,1,11,52.0
30.0,Success,0,47,27,0,16,47.0
30.0,Success,0,51,19,3,17,51.0
30.0,Success,0,52,25,0,10,52.0
30.0,Success,0,55,25,1,8,55.00000000000001
30.0,Success,0,39,32,5,14,39.0
30.0,Success,0,41,33,0,16,41.0
30.0,Success,0,50,21,0,15,50.0
30.0,Success,0,37,26,2,26,37.0
30.0,Success,0,45,38,0,10,45.0
30.0,Success,0,57,19,0,13,56.99999999999999
30.0,Success,0,40,33,4,14,40.0
30.0,Success,0,48,18,0,21,48.0
30.0,Success,0,52,25,6,7,52.0
30.0,Success,0,54,20,9,5,54.0
30.0,Success,0,48,28,9,8,48.0
30.0,Success,0,51,25,5,10,51.0
30.0,Success,0,55,18,2,11,55.00000000000001
30.0,Success,0,51,32,0,6,51.0
30.0,Success,0,47,29,1,12,47.0
30.0,Success,0,56,16,0,16,56.00000000000001
30.0,Success,0,52,27,7,7,52.0
30.0,Success,0,49,29,0,10,49.0
30.0,Success,0,51,28,1,9,51.0
30.0,Success,0,47,21,7,16,47.0
30.0,Success,0,51,25,4,9,51.0
30.0,Success,0,46,30,6,12,46.0
30.0,Success,0,49,29,0,14,49.0
30.0,Success,0,51,27,0,12,51.0
30.0,Success,0,47,30,0,13,47.0
30.0,Success,0,50,26,0,12,50.0
30.0,Success,0,51,27,0,12,51.0
30.0,Success,0,53,24,0,13,53.0
30.0,Success,0,43,31,0,16,43.0
30.0,Success,0,51,23,3,10,51.0
30.0,Success,0,51,26,0,15,51.0
30.0,Success,0,46,28,3,14,46.0
30.0,Success,0,49,23,0,17,49.0
30.0,Success,0,49,25,2,12,49.0
30.0,Success,0,46,24,12,11,46.0
30.0,Success,0,48,32,0,11,48.0
30.0,Success,0,52,29,0,11,52.0
30.0,Success,0,57,23,2,7,56.99999999999999
30.0,Success,0,46,28,3,11,46.0
30.0,Success,0,50,32,0,6,50.0
30.0,Success,0,43,28,0,19,43.0
30.0,Success,0,40,37,3,12,40.0
30.0,Success,0,48,29,0,15,48.0
30.0,Success,0,48,24,1,12,48.0
30.0,Success,0,43,33,8,10,43.0
30.0,Success,0,54,19,4,11,54.0
30.0,Success,0,51,24,0,13,51.0
30.0,Success,0,53,32,0,6,53.0
30.0,Success,0,51,20,15,8,51.0
30.0,Success,0,55,16,4,13,55.00000000000001
30.0,Success,0,53,30,0,10,53.0
30.0,Success,0,39,33,2,18,39.0
30.0,Success,0,45,30,0,12,45.0
30.0,Success,0,42,40,0,13,42.0
30.0,Success,0,53,22,0,14,53.0
30.0,Success,0,38,42,0,13,38.0
30.0,Success,0,49,29,8,6,49.0
30.0,Success,0,50,29,0,11,50.0
30.0,Success,0,47,27,2,14,47.0
30.0,Success,0,52,20,0,11,52.0
30.0,Success,0,43,25,7,13,43.0
30.0,Success,0,47,25,5,14,47.0
30.0,Success,0,51,24,2,12,51.0
30.0,Success,0,56,20,0,10,56.00000000000001
30.0,Success,0,43,20,14,13,43.0
30.0,Success,0,47,24,8,13,47.0
30.0,Success,0,41,31,0,15,41.0
30.0,Success,0,45,34,0,11,45.0
30.0,Success,0,45,30,0,15,45.0
30.0,Success,0,43,40,0,11,43.0
30.0,Success,0,50,29,0,10,50.0
30.0,Success,0,52,24,0,11,52.0
30.0,Success,0,39,32,3,17,39.0
30.0,Success,0,48,25,0,16,48.0
30.0,Success,0,40,40,0,11,40.0
30.0,Success,0,45,32,0,12,45.0
30.0,Success,0,44,29,5,13,44.0
30.0,Success,0,44,23,0,20,44.0
30.0,Success,0,42,28,9,12,42.0
30.0,Success,0,44,25,6,17,44.0
30.0,Success,0,54,29,0,4,54.0
30.0,Success,0,49,26,0,13,49.0
30.0,Success,0,44,34,0,11,44.0
30.0,Success,0,43,25,7,15,43.0
30.0,Success,0,37,36,0,14,37.0
30.0,Success,0,59,14,0,18,59.0
30.0,Success,0,54,23,0,11,54.0
30.0,Success,0,46,22,4,14,46.0
30.0,Success,0,46,33,0,12,46.0
30.0,Success,0,56,14,2,14,56.00000000000001
30.0,Success,0,49,26,7,8,49.0
30.0,Success,0,49,27,2,12,49.0
30.0,Success,0,50,28,0,11,50.0
30.0,Success,0,50,26,1,10,50.0
30.0,Success,0,48,25,0,14,48.0
30.0,Success,0,57,21,0,12,56.99999999999999
30.0,Success,0,35,37,4,13,35.0
30.0,Success,0,46,39,0,10,46.0
30.0,Success,0,46,26,0,14,46.0
30.0,Success,0,50,22,4,13,50.0
30.0,Success,0,53,34,0,7,53.0
30.0,Success,0,45,31,0,15,45.0
30.0,Success,0,49,24,3,11,49.0
30.0,Success,0,43,24,3,18,43.0
30.0,Success,0,44,28,0,18,44.0
30.0,Success,0,43,27,12,12,43.0
30.0,Success,0,48,26,5,10,48.0
30.0,Success,0,48,31,0,13,48.0
30.0,Success,0,58,12,2,16,57.99999999999999
30.0,Success,0,50,25,1,10,50.0
30.0,Success,0,45,26,0,16,45.0
30.0,Success,0,47,31,0,13,47.0
30.0,Success,0,43,31,5,12,43.0
30.0,Success,0,41,28,6,12,41.0
30.0,Success,0,46,36,0,13,46.0
30.0,Success,0,52,23,4,8,52.0
30.0,Success,0,54,19,4,14,54.0
30.0,Success,0,47,28,3,10,47.0
30.0,Success,0,42,29,9,14,42.0
30.0,Success,0,47,25,6,15,47.0
30.0,Success,0,38,39,0,14,38.0
30.0,Success,0,50,25,0,12,50.0
30.0,Success,0,50,25,3,9,50.0
30.0,Success,0,47,31,0,12,47.0
30.0,Success,0,51,18,1,17,51.0
30.0,Success,0,47,32,0,13,47.0
30.0,Success,0,48,28,0,13,48.0
30.0,Success,0,43,28,2,16,43.0
30.0,Success,0,46,32,1,11,46.0
30.0,Success,0,58,20,2,7,57.99999999999999
30.0,Success,0,46,28,0,13,46.0
30.0,Success,0,50,26,0,13,50.0
30.0,Success,0,41,28,3,19,41.0
30.0,Success,0,54,28,0,9,54.0
30.0,Success,0,48,25,2,10,48.0
30.0,Success,0,43,32,3,9,43.0
30.0,Success,0,51,25,4,6,51.0
30.0,Success,0,46,28,5,12,46.0
30.0,Success,0,46,26,2,14,46.0
30.0,Success,0,50,23,0,20,50.0
30.0,Success,0,54,30,0,8,54.0
30.0,Success,0,48,32,0,9,48.0
30.0,Success,0,54,22,0,12,54.0
30.0,Success,0,49,28,0,16,49.0
30.0,Success,0,49,25,5,11,49.0
30.0,Success,0,47,34,1,11,47.0
30.0,Success,0,50,26,0,15,50.0
30.0,Success,0,47,29,6,8,47.0
30.0,Success,0,48,23,6,16,48.0
30.0,Success,0,50,29,0,10,50.0
30.0,Success,0,46,21,6,13,46.0
30.0,Success,0,56,21,2,11,56.00000000000001
30.0,Success,0,42,36,0,14,42.0
30.0,Success,0,50,29,0,15,50.0
30.0,Success,0,54,28,0,10,54.0
30.0,Success,0,47,27,3,8,47.0
30.0,Success,0,43,34,0,12,43.0
30.0,Success,0,46,20,1,18,46.0
30.0,Success,0,46,25,0,17,46.0
30.0,Success,0,45,20,14,13,45.0
30.0,Success,0,60,17,0,11,60.0
30.0,Success,0,48,21,4,17,48.0
30.0,Success,0,49,32,0,13,49.0
30.0,Success,0,47,31,0,10,47.0
30.0,Success,0,47,30,0,13,47.0
30.0,Success,0,44,29,6,12,44.0
30.0,Success,0,50,32,0,7,50.0
30.0,Success,0,44,29,6,11,44.0
30.0,Success,0,49,20,2,17,49.0
30.0,Success,0,53,21,4,10,53.0
30.0,Success,0,41,34,0,16,41.0
30.0,Success,0,46,31,0,15,46.0
30.0,Success,0,48,21,9,17,48.0
30.0,Success,0,53,30,0,7,53.0
30.0,Success,0,50,25,2,16,50.0
30.0,Success,0,50,28,1,7,50.0
30.0,Success,0,48,37,0,8,48.0
30.0,Success,0,40,31,7,13,40.0
30.0,Success,0,43,26,3,16,43.0
30.0,Success,0,50,26,0,12,50.0
30.0,Success,0,50,27,0,13,50.0
30.0,Success,0,51,34,0,9,51.0
30.0,Success,0,50,24,1,14,50.0
30.0,Success,0,46,23,5,12,46.0
30.0,Success,0,45,31,0,16,45.0
30.0,Success,0,51,28,0,10,51.0
30.0,Success,0,49,32,0,12,49.0
30.0,Success,0,47,21,2,16,47.0
30.0,Success,0,40,30,0,17,40.0
30.0,Success,0,46,29,0,12,46.0
30.0,Success,0,56,16,3,8,56.00000000000001
30.0,Success,0,53,26,0,11,53.0
30.0,Success,0,46,24,0,18,46.0
30.0,Success,0,42,38,0,14,42.0
30.0,Success,0,48,26,3,12,48.0
30.0,Success,0,51,27,0,13,51.0
30.0,Success,0,49,25,6,10,49.0
30.0,Success,0,56,25,0,9,56.00000000000001
30.0,Success,0,50,23,3,8,50.0
30.0,Success,0,39,40,0,15,39.0
30.0,Success,0,56,23,0,11,56.00000000000001
30.0,Success,0,45,36,0,12,45.0
30.0,Success,0,44,31,5,13,44.0
30.0,Success,0,42,31,0,15,42.0
30.0,Success,0,45,28,0,14,45.0
30.0,Success,0,53,29,0,13,53.0
30.0,Success,0,63,19,0,9,63.0
30.0,Success,0,50,27,0,10,50.0
30.0,Success,0,50,30,1,9,50.0
30.0,Success,0,43,27,5,13,43.0
30.0,Success,0,47,29,0,14,47.0
30.0,Success,0,54,24,2,12,54.0
30.0,Success,0,49,26,1,12,49.0
30.0,Success,0,49,25,0,15,49.0
30.0,Success,0,47,33,0,11,47.0
30.0,Success,0,46,26,7,13,46.0
30.0,Success,0,45,31,0,11,45.0
30.0,Success,0,49,26,0,11,49.0
30.0,Success,0,53,19,3,10,53.0
30.0,Success,0,47,31,0,9,47.0
30.0,Success,0,42,32,9,7,42.0
30.0,Success,0,55,23,0,11,55.00000000000001
30.0,Success,0,45,31,0,14,45.0
30.0,Success,0,43,30,5,10,43.0
30.0,Success,0,49,30,0,10,49.0
30.0,Success,0,43,38,0,12,43.0
30.0,Success,0,49,28,2,13,49.0
30.0,Success,0,49,27,0,11,49.0
30.0,Success,0,41,37,0,13,41.0
30.0,Success,0,45,28,0,18,45.0
30.0,Success,0,50,22,3,14,50.0
30.0,Success,0,47,32,0,9,47.0
30.0,Success,0,51,17,5,13,51.0
30.0,Success,0,52,17,7,16,52.0
30.0,Success,0,54,20,3,11,54.0
30.0,Success,0,47,19,6,17,47.0
30.0,Success,0,48,30,0,10,48.0
30.0,Success,0,47,27,0,15,47.0
30.0,Success,0,50,20,0,20,50.0
30.0,Success,0,50,23,0,14,50.0
30.0,Success,0,49,25,0,16,49.0
30.0,Success,0,50,31,0,9,50.0
30.0,Success,0,48,27,6,9,48.0
30.0,Success,0,45,25,0,19,45.0
30.0,Success,0,54,22,0,11,54.0
30.0,Success,0,47,27,2,14,47.0
30.0,Success,0,38,33,0,23,38.0
30.0,Success,0,49,28,2,14,49.0
30.0,Success,0,39,37,0,16,39.0
30.0,Success,0,44,31,0,16,44.0
30.0,Success,0,49,26,5,13,49.0
30.0,Success,0,47,25,0,14,47.0
30.0,Success,0,43,30,8,9,43.0
30.0,Success,0,49,27,1,11,49.0
30.0,Success,0,47,24,0,17,47.0
30.0,Success,0,49,28,0,12,49.0
30.0,Success,0,52,34,0,8,52.0
30.0,Success,0,43,24,10,15,43.0
30.0,Success,0,42,29,0,22,42.0
30.0,Success,0,53,30,0,8,53.0
30.0,Success,0,48,30,0,10,48.0
30.0,Success,0,49,31,0,11,49.0
30.0,Success,0,50,31,0,12,50.0
30.0,Success,0,56,26,0,9,56.00000000000001
30.0,Success,0,49,32,0,11,49.0
30.0,Success,0,53,22,0,11,53.0
30.0,Success,0,46,23,7,10,46.0
30.0,Success,0,43,30,0,15,43.0
30.0,Success,0,52,27,1,8,52.0
30.0,Success,0,55,26,0,8,55.00000000000001
30.0,Success,0,50,24,4,9,50.0
30.0,Success,0,51,26,5,12,51.0
30.0,Success,0,43,23,11,15,43.0
30.0,Success,0,51,29,7,7,51.0
30.0,Success,0,48,29,1,13,48.0
30.0,Success,0,52,16,11,12,52.0
30.0,Success,0,48,28,0,14,48.0
30.0,Success,0,44,24,2,17,44.0
30.0,Success,0,47,27,0,14,47.0
30.0,Success,0,51,24,3,13,51.0
30.0,Success,0,45,32,2,12,45.0
30.0,Success,0,50,24,0,12,50.0
30.0,Success,0,39,34,4,15,39.0
30.0,Success,0,47,29,0,12,47.0
30.0,Success,0,44,34,0,14,44.0
30.0,Success,0,50,27,0,12,50.0
30.0,Success,0,52,31,0,8,52.0
30.0,Success,0,46,31,0,12,46.0
30.0,Success,0,44,20,6,19,44.0
30.0,Success,0,43,29,2,14,43.0
30.0,Success,0,53,20,1,12,53.0
30.0,Success,0,43,29,0,18,43.0
30.0,Success,0,46,30,1,13,46.0
30.0,Success,0,59,19,0,11,59.0
30.0,Success,0,52,20,0,17,52.0
30.0,Success,0,42,29,0,23,42.0
30.0,Success,0,42,33,0,15,42.0
