Threshold,Mob_Result,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
30,Success,47,26,9,12,47
30,Success,54,20,0,11,54
30,Success,52,25,0,14,52
30,Success,54,24,0,13,54
30,Success,53,20,2,16,53
30,Success,47,27,3,11,47
30,Success,46,30,0,14,46
30,Success,41,27,6,16,41
30,Success,43,28,5,15,43
30,Success,47,25,2,13,47
30,Success,44,28,7,13,44
30,Success,50,30,0,9,50
30,Success,44,36,0,12,44
30,Success,45,34,0,14,45
30,Success,47,27,0,16,47
30,Success,43,31,3,10,43
30,Success,55,16,1,15,55
30,Success,53,19,2,14,53
30,Success,47,25,7,15,47
30,Success,52,22,0,11,52
30,Success,55,21,2,12,55
30,Success,53,28,0,10,53
30,Success,46,32,5,12,46
30,Success,50,28,0,12,50
30,Success,48,27,0,12,48
30,Success,46,25,5,13,46
30,Success,53,18,5,13,53
30,Success,50,25,4,12,50
30,Success,50,29,2,6,50
30,Success,54,16,4,12,54
30,Success,47,25,0,16,47
30,Success,45,40,0,4,45
30,Success,34,35,9,15,34
30,Success,43,34,2,8,43
30,Success,43,27,8,12,43
30,Success,47,36,0,13,47
30,Success,43,35,0,13,43
30,Success,53,23,0,12,53
30,Success,39,40,0,10,39
30,Success,43,21,12,14,43
30,Success,44,29,6,10,44
30,Success,55,22,6,9,55
30,Success,37,27,8,18,37
30,Success,47,26,3,12,47
30,Success,53,34,0,5,53
30,Success,45,33,0,11,45
30,Success,48,27,7,11,48
30,Success,51,22,0,17,51
30,Success,48,27,0,13,48
30,Success,51,24,2,10,51
30,Success,55,20,5,10,55
30,Success,50,25,3,11,50
30,Success,48,24,4,15,48
30,Success,34,42,0,11,34
30,Success,49,24,2,13,49
30,Success,44,30,7,12,44
30,Success,43,26,11,13,43
30,Success,46,37,0,10,46
30,Success,47,26,3,11,47
30,Success,45,36,0,13,45
30,Success,50,19,2,17,50
30,Success,49,26,0,18,49
30,Success,49,22,0,19,49
30,Success,52,24,2,14,52
30,Success,45,27,5,12,45
30,Success,42,34,6,10,42
30,Success,48,31,2,8,48
30,Success,54,30,0,8,54
30,Success,43,37,0,11,43
30,Success,50,28,0,11,50
30,Success,49,23,0,20,49
30,Success,53,25,2,9,53
30,Success,51,23,2,10,51
30,Success,55,19,0,12,55
30,Success,52,22,4,12,52
30,Success,50,22,14,8,50
30,Success,49,29,5,7,49
30,Success,43,33,0,14,43
30,Success,56,17,0,15,56
30,Success,50,22,9,11,50
30,Success,43,36,0,12,43
30,Success,45,24,5,17,45
30,Success,51,17,8,12,51
30,Success,46,28,0,16,46
30,Success,40,36,4,12,40
30,Success,49,21,6,15,49
30,Success,40,34,0,17,40
30,Success,49,22,2,21,49
30,Success,41,34,0,13,41
30,Success,51,27,1,10,51
30,Success,43,27,8,14,43
30,Success,39,33,6,12,39
30,Success,47,25,0,14,47
30,Success,49,31,0,15,49
30,Success,53,23,0,13,53
30,Success,43,34,8,8,43
30,Success,49,23,3,15,49
30,Success,46,27,0,13,46
30,Success,48,23,5,13,48
30,Success,44,31,0,11,44
30,Success,46,28,1,14,46
30,Success,47,30,0,12,47
30,Success,45,32,4,9,45
30,Success,44,30,2,13,44
30,Success,46,32,0,13,46
30,Success,48,26,0,16,48
30,Success,52,16,1,18,52
30,Success,46,28,0,12,46
30,Success,46,38,0,11,46
30,Success,44,28,6,12,44
30,Success,48,26,0,9,48
30,Success,49,27,0,15,49
30,Success,50,32,5,5,50
30,Success,40,31,6,14,40
30,Success,52,26,0,10,52
30,Success,46,30,0,16,46
30,Success,49,30,0,11,49
30,Success,45,27,2,12,45
30,Success,47,26,7,10,47
30,Success,44,30,7,12,44
30,Success,48,31,0,10,48
30,Success,42,29,4,12,42
30,Success,44,32,5,15,44
30,Success,56,18,2,9,56
30,Success,47,25,3,14,47
30,Success,47,31,0,10,47
30,Success,45,28,9,9,45
30,Success,44,22,11,19,44
30,Success,40,37,0,14,40
30,Success,46,25,3,14,46
30,Success,42,28,0,22,42
30,Success,49,22,7,13,49
30,Success,49,28,0,12,49
30,Success,50,27,0,9,50
30,Success,53,19,2,15,53
30,Success,46,25,3,14,46
30,Success,41,34,0,15,41
30,Success,42,30,0,19,42
30,Success,44,29,0,17,44
30,Success,51,23,3,15,51
30,Success,61,20,2,9,61
30,Success,46,20,15,11,46
30,Success,49,27,0,15,49
30,Success,51,24,0,14,51
30,Success,52,23,6,10,52
30,Success,46,20,8,17,46
30,Success,41,30,6,14,41
30,Success,50,27,2,7,50
30,Success,46,31,0,13,46
30,Success,42,30,0,18,42
30,Success,46,36,0,11,46
30,Success,49,35,0,8,49
30,Success,51,27,0,10,51
30,Success,52,25,1,12,52
30,Success,53,20,2,11,53
30,Success,48,29,0,10,48
30,Success,55,22,0,11,55
30,Success,45,24,8,12,45
30,Success,53,18,6,11,53
30,Success,56,20,0,10,56
30,Success,53,18,0,15,53
30,Success,59,19,2,11,59
30,Success,50,21,6,13,50
30,Success,60,19,0,10,60
30,Success,50,23,0,11,50
30,Success,44,23,10,14,44
30,Success,48,30,0,11,48
30,Success,44,26,9,14,44
30,Success,45,31,6,10,45
30,Success,56,22,4,9,56
30,Success,45,24,4,13,45
30,Success,48,31,0,12,48
30,Success,50,24,2,14,50
30,Success,47,30,0,11,47
30,Success,46,32,0,16,46
30,Success,46,29,0,14,46
30,Success,46,24,4,14,46
30,Success,45,37,0,12,45
30,Success,46,19,8,15,46
30,Success,45,34,0,10,45
30,Success,50,25,0,16,50
30,Success,51,21,3,11,51
30,Success,45,30,4,11,45
30,Success,45,26,5,16,45
30,Success,52,28,0,9,52
30,Success,39,26,19,12,39
30,Success,49,25,6,9,49
30,Success,52,26,0,14,52
30,Success,42,28,0,16,42
30,Success,45,29,0,13,45
30,Success,51,20,5,12,51
30,Success,47,25,2,12,47
30,Success,46,30,0,15,46
30,Success,48,27,0,15,48
30,Success,45,40,0,5,45
30,Success,46,19,11,16,46
30,Success,52,21,6,10,52
30,Success,51,28,0,8,51
30,Success,44,27,5,12,44
30,Success,51,24,0,12,51
30,Success,53,28,0,11,53
30,Success,50,28,4,12,50
30,Success,50,21,6,15,50
30,Success,40,33,8,12,40
30,Success,41,30,2,17,41
30,Success,45,24,5,16,45
30,Success,54,25,1,12,54
30,Success,49,26,0,12,49
30,Success,51,27,1,9,51
30,Success,44,28,0,13,44
30,Success,46,28,4,13,46
30,Success,56,20,4,10,56
30,Success,56,15,1,17,56
30,Success,49,22,3,15,49
30,Success,51,27,3,10,51
30,Success,47,29,2,15,47
30,Success,52,21,0,19,52
30,Success,44,28,2,15,44
30,Success,50,21,0,17,50
30,Success,51,17,8,18,51
30,Success,48,25,0,17,48
30,Success,46,20,11,14,46
30,Success,50,23,3,12,50
30,Success,54,26,3,5,54
30,Success,53,27,4,9,53
30,Success,51,32,0,8,51
30,Success,49,26,3,8,49
30,Success,50,25,1,13,50
30,Success,54,23,0,10,54
30,Success,46,33,5,7,46
30,Success,61,15,0,11,61
30,Success,50,30,0,11,50
30,Success,45,35,0,12,45
30,Success,41,32,0,18,41
30,Success,47,28,2,9,47
30,Success,47,32,1,7,47
30,Success,42,40,0,12,42
30,Success,52,23,0,9,52
30,Success,45,24,8,12,45
30,Success,47,25,0,16,47
30,Success,46,33,0,11,46
30,Success,60,21,3,6,60
30,Success,53,22,1,14,53
30,Success,55,20,0,12,55
30,Success,41,42,0,12,41
30,Success,42,30,0,20,42
30,Success,48,34,0,10,48
30,Success,47,39,0,6,47
30,Success,48,25,0,17,48
30,Success,42,30,6,16,42
30,Success,45,24,0,20,45
30,Success,50,25,0,13,50
30,Success,48,29,0,14,48
30,Success,56,22,0,8,56
30,Success,49,26,3,14,49
30,Success,55,23,0,8,55
30,Success,50,25,3,12,50
30,Success,43,27,12,10,43
30,Success,52,27,0,7,52
30,Success,51,22,5,14,51
30,Success,53,23,1,10,53
30,Success,52,27,0,12,52
30,Success,36,27,10,20,36
30,Success,49,28,0,12,49
30,Success,41,31,0,15,41
30,Success,45,28,0,12,45
30,Success,46,17,5,18,46
30,Success,49,26,0,12,49
30,Success,50,25,0,14,50
30,Success,55,18,3,10,55
30,Success,52,28,2,5,52
30,Success,51,25,6,11,51
30,Success,52,24,0,13,52
30,Success,53,17,3,13,53
30,Success,39,25,13,15,39
30,Success,62,18,0,6,62
30,Success,49,30,0,11,49
30,Success,53,23,1,10,53
30,Success,53,23,0,14,53
30,Success,48,27,0,11,48
30,Success,49,22,0,15,49
30,Success,43,33,0,15,43
30,Success,50,24,11,9,50
30,Success,52,24,0,12,52
30,Success,49,22,0,18,49
30,Success,41,39,0,10,41
30,Success,46,25,0,15,46
30,Success,45,35,0,8,45
30,Success,49,26,1,13,49
30,Success,50,21,4,13,50
30,Success,48,24,0,15,48
30,Success,48,30,0,12,48
30,Success,52,29,2,7,52
30,Success,45,34,0,16,45
30,Success,51,25,2,12,51
30,Success,49,29,0,9,49
30,Success,46,36,0,10,46
30,Success,48,24,0,13,48
30,Success,51,28,0,11,51
30,Success,51,27,3,6,51
30,Success,52,27,0,12,52
30,Success,44,34,0,11,44
30,Success,42,29,2,21,42
30,Success,49,31,0,9,49
30,Success,54,20,0,17,54
30,Success,48,30,3,12,48
30,Success,45,33,0,9,45
30,Success,45,28,5,12,45
30,Success,44,34,0,13,44
30,Success,46,32,0,12,46
30,Success,50,26,0,11,50
30,Success,51,19,0,13,51
30,Success,45,29,0,12,45
30,Success,51,33,0,9,51
30,Success,46,31,6,7,46
30,Success,52,28,0,11,52
30,Success,43,35,0,15,43
30,Success,48,35,0,3,48
30,Success,45,23,2,18,45
30,Success,53,26,0,12,53
30,Success,55,24,0,10,55
30,Success,48,24,5,14,48
30,Success,49,26,0,13,49
30,Success,46,31,0,18,46
30,Success,47,32,0,11,47
30,Success,51,13,0,20,51
30,Success,45,32,0,9,45
30,Success,55,26,0,12,55
30,Success,43,33,7,11,43
30,Success,43,30,2,15,43
30,Success,46,25,0,18,46
30,Success,47,23,7,12,47
30,Success,46,23,2,16,46
30,Success,55,26,1,9,55
30,Success,48,22,1,13,48
30,Success,50,26,0,10,50
30,Success,50,21,2,18,50
30,Success,45,20,5,19,45
30,Success,43,38,0,10,43
30,Success,52,27,0,11,52
30,Success,43,35,0,9,43
30,Success,50,26,1,13,50
30,Success,49,25,0,14,49
30,Success,52,27,0,10,52
30,Success,41,28,8,16,41
30,Success,44,30,0,16,44
30,Success,58,19,2,11,58
30,Success,48,26,0,14,48
30,Success,52,22,4,11,52
30,Success,48,23,3,15,48
30,Success,45,31,0,12,45
30,Success,42,26,5,19,42
30,Success,52,26,0,12,52
30,Success,40,35,0,17,40
30,Success,46,29,0,16,46
30,Success,48,26,2,14,48
30,Success,53,27,2,8,53
30,Success,51,31,0,10,51
30,Success,56,25,0,11,56
30,Success,43,34,5,5,43
30,Success,55,18,8,7,55
30,Success,44,26,0,17,44
30,Success,50,32,0,10,50
30,Success,46,24,9,12,46
30,Success,39,29,13,13,39
30,Success,44,31,0,13,44
30,Success,49,30,0,10,49
30,Success,50,32,0,10,50
30,Success,45,26,14,8,45
30,Success,46,34,0,14,46
30,Success,58,22,0,10,58
30,Success,37,45,0,12,37
30,Success,55,28,1,5,55
30,Success,50,31,4,5,50
30,Success,52,24,5,6,52
30,Success,56,23,0,9,56
30,Success,50,25,0,14,50
30,Success,55,21,0,13,55
30,Success,52,22,0,16,52
30,Success,50,33,0,11,50
30,Success,41,32,0,18,41
30,Success,48,27,0,11,48
30,Success,47,33,0,8,47
30,Success,42,26,0,21,42
30,Success,44,27,0,16,44
30,Success,44,33,0,14,44
30,Success,50,30,1,9,50
30,Success,45,28,6,13,45
30,Success,43,29,6,11,43
30,Success,47,31,0,11,47
30,Success,48,30,0,7,48
30,Success,54,27,0,8,54
30,Success,49,29,0,11,49
30,Success,48,24,0,19,48
30,Success,50,27,2,10,50
30,Success,46,26,4,12,46
30,Success,55,24,2,6,55
30,Success,43,28,7,15,43
30,Success,54,23,2,8,54
30,Success,50,28,0,10,50
30,Success,47,21,9,12,47
30,Success,54,24,7,7,54
30,Success,44,32,0,14,44
30,Success,47,27,0,13,47
30,Success,57,21,0,9,57
30,Success,50,29,0,14,50
30,Success,54,26,0,11,54
30,Success,49,21,9,14,49
30,Success,39,36,11,9,39
30,Success,47,28,1,11,47
30,Success,51,18,1,17,51
30,Success,50,25,1,12,50
30,Success,48,33,0,11,48
30,Success,44,28,0,16,44
30,Success,49,32,0,9,49
30,Success,49,21,4,17,49
30,Success,52,23,1,10,52
30,Success,48,28,2,12,48
30,Success,50,31,2,6,50
30,Success,33,37,0,18,33
30,Success,51,28,2,9,51
30,Success,48,30,2,6,48
30,Success,57,20,1,10,57
30,Success,40,32,0,16,40
30,Success,48,26,0,18,48
30,Success,42,36,0,18,42
30,Success,46,19,3,17,46
30,Success,42,23,0,24,42
30,Success,45,28,5,16,45
30,Success,48,25,3,12,48
30,Success,47,33,0,11,47
30,Success,44,26,13,9,44
30,Success,52,24,0,10,52
30,Success,46,21,0,24,46
30,Success,48,32,0,13,48
30,Success,44,22,11,14,44
30,Success,44,26,3,15,44
30,Success,51,25,4,5,51
30,Success,51,23,0,14,51
30,Success,53,20,5,12,53
30,Success,46,28,0,12,46
30,Success,50,23,1,16,50
30,Success,46,31,0,10,46
30,Success,52,26,0,12,52
30,Success,37,49,0,8,37
30,Success,45,31,0,13,45
30,Success,51,27,0,8,51
30,Success,51,29,0,8,51
30,Success,50,21,3,12,50
30,Success,41,33,0,15,41
30,Success,46,29,0,14,46
30,Success,53,24,0,14,53
30,Success,48,31,0,11,48
30,Success,48,33,0,8,48
30,Success,41,32,1,14,41
30,Success,55,20,2,14,55
30,Success,57,18,1,11,57
30,Success,47,27,4,11,47
30,Success,42,31,0,15,42
30,Success,37,47,0,12,37
30,Success,48,28,0,9,48
30,Success,43,28,2,17,43
30,Success,45,35,0,12,45
30,Success,53,24,4,8,53
30,Success,56,20,0,14,56
30,Success,51,26,0,10,51
30,Success,48,23,0,20,48
30,Success,50,19,2,14,50
30,Success,49,30,1,9,49
30,Success,43,33,0,16,43
30,Success,48,26,5,10,48
30,Success,58,20,0,11,58
30,Success,50,28,2,6,50
30,Success,42,37,0,15,42
30,Success,40,31,0,18,40
30,Success,56,17,3,11,56
30,Success,46,20,9,16,46
30,Success,48,26,1,12,48
30,Success,52,26,0,10,52
30,Success,51,26,3,10,51
30,Success,54,31,0,7,54
30,Success,45,35,0,8,45
30,Success,46,26,0,17,46
30,Success,54,23,0,13,54
30,Success,43,39,0,11,43
30,Success,49,29,0,10,49
30,Success,49,31,0,9,49
30,Success,52,26,3,9,52
30,Success,51,25,5,12,51
30,Success,50,26,0,10,50
30,Success,44,32,0,12,44
30,Success,49,23,5,13,49
30,Success,43,26,2,14,43
30,Success,46,24,3,16,46
30,Success,44,32,0,10,44
30,Success,44,23,8,15,44
30,Success,45,27,0,14,45
30,Success,53,21,0,10,53
30,Success,43,32,0,16,43
30,Success,49,28,0,12,49
30,Success,49,30,0,10,49
30,Success,51,27,1,10,51
30,Success,44,37,0,11,44
30,Success,50,25,7,10,50
30,Success,57,24,0,11,57
30,Success,48,31,0,14,48
30,Success,46,29,7,12,46
30,Success,36,44,0,14,36
30,Success,43,29,0,20,43
30,Success,49,29,0,11,49
30,Success,52,30,0,9,52
30,Success,48,22,0,15,48
30,Success,56,18,1,13,56
30,Success,46,30,0,11,46
30,Success,54,24,0,11,54
30,Success,50,28,7,10,50
30,Success,56,18,1,8,56
30,Success,49,32,0,8,49
30,Success,42,33,0,14,42
30,Success,47,25,0,19,47
30,Success,36,45,0,14,36
30,Success,47,23,6,16,47
30,Success,45,33,5,5,45
30,Success,60,19,0,9,60
30,Success,42,26,4,18,42
30,Success,48,20,2,12,48
30,Success,54,21,2,11,54
30,Success,50,17,5,16,50
30,Success,42,38,0,11,42
30,Success,53,27,0,11,53
30,Success,43,29,5,12,43
30,Success,55,19,1,15,55
30,Success,56,22,0,10,56
30,Success,54,21,1,12,54
30,Success,49,25,0,13,49
30,Success,52,25,2,11,52
30,Success,46,23,9,14,46
30,Success,52,27,0,14,52
30,Success,53,28,0,9,53
30,Success,53,23,7,8,53
30,Success,46,32,0,11,46
30,Success,43,29,3,11,43
30,Success,54,14,0,17,54
30,Success,47,31,0,15,47
30,Success,53,23,4,13,53
30,Success,46,30,0,14,46
30,Success,45,34,0,17,45
30,Success,38,42,0,14,38
30,Success,44,36,0,10,44
30,Success,51,19,6,12,51
30,Success,45,31,0,9,45
30,Success,40,30,0,18,40
30,Success,48,32,0,12,48
30,Success,49,28,0,10,49
30,Success,51,27,0,12,51
30,Success,44,28,4,16,44
30,Success,41,33,0,14,41
30,Success,50,29,0,10,50
30,Success,52,21,0,14,52
30,Success,51,23,0,18,51
30,Success,44,30,2,17,44
30,Success,45,28,6,14,45
30,Success,50,26,0,14,50
30,Success,51,22,0,15,51
30,Success,46,26,7,14,46
30,Success,38,34,4,10,38
30,Success,48,28,0,10,48
30,Success,44,22,10,15,44
30,Success,50,29,0,12,50
30,Success,47,28,4,10,47
30,Success,46,23,2,17,46
30,Success,46,26,5,12,46
30,Success,40,38,0,7,40
30,Success,53,22,1,13,53
30,Success,44,30,1,10,44
30,Success,47,21,0,21,47
30,Success,48,25,2,16,48
30,Success,39,38,5,8,39
30,Success,47,21,2,16,47
30,Success,43,27,0,16,43
30,Success,46,34,1,7,46
30,Success,37,36,6,12,37
30,Success,48,28,6,11,48
30,Success,42,34,0,18,42
30,Success,46,29,0,11,46
30,Success,44,29,10,7,44
30,Success,47,36,0,11,47
30,Success,47,25,8,14,47
30,Success,47,30,6,4,47
30,Success,52,24,0,8,52
30,Success,50,25,0,11,50
30,Success,52,19,0,15,52
30,Success,55,18,5,12,55
30,Success,49,26,1,10,49
30,Success,51,21,11,10,51
30,Success,45,32,0,9,45
30,Success,43,38,0,11,43
30,Success,43,32,0,15,43
30,Success,45,32,0,11,45
30,Success,53,26,0,7,53
30,Success,45,31,8,8,45
30,Success,46,28,0,11,46
30,Success,39,34,7,13,39
30,Success,55,26,0,13,55
30,Success,47,26,1,10,47
30,Success,39,26,8,17,39
30,Success,45,29,0,17,45
30,Success,42,34,0,13,42
30,Success,45,28,0,17,45
30,Success,49,35,0,5,49
30,Success,46,29,6,13,46
30,Success,45,32,0,10,45
30,Success,46,30,0,15,46
30,Success,45,22,2,18,45
30,Success,42,29,4,14,42
30,Success,52,26,4,9,52
30,Success,46,23,5,16,46
30,Success,54,27,0,11,54
30,Success,53,27,0,9,53
30,Success,53,29,0,8,53
30,Success,46,29,3,11,46
30,Success,41,34,0,12,41
30,Success,37,41,0,18,37
30,Success,47,24,0,16,47
30,Success,52,27,0,11,52
30,Success,52,24,0,7,52
30,Success,40,38,0,17,40
30,Success,45,28,1,13,45
30,Success,47,33,0,13,47
30,Success,54,22,0,14,54
30,Success,55,15,2,15,55
30,Success,47,27,5,14,47
30,Success,45,30,0,11,45
30,Success,48,25,0,12,48
30,Success,49,21,6,11,49
30,Success,47,29,2,8,47
30,Success,44,29,0,16,44
30,Success,47,25,13,10,47
30,Success,46,27,0,14,46
30,Success,52,25,0,13,52
30,Success,49,32,2,7,49
30,Success,48,27,0,12,48
30,Success,39,30,1,18,39
30,Success,51,12,11,19,51
30,Success,54,20,3,15,54
30,Success,50,26,0,11,50
30,Success,55,20,2,14,55
30,Success,51,20,0,14,51
30,Success,50,22,0,14,50
30,Success,46,34,0,10,46
30,Success,48,22,6,17,48
30,Success,49,29,0,11,49
30,Success,52,24,2,7,52
30,Success,49,31,0,10,49
30,Success,49,31,0,8,49
30,Success,47,25,0,14,47
30,Success,48,27,0,14,48
30,Success,46,21,5,18,46
30,Success,46,38,0,5,46
30,Success,50,21,3,16,50
30,Success,46,28,2,13,46
30,Success,47,28,1,14,47
30,Success,45,31,0,9,45
30,Success,47,30,0,11,47
30,Success,52,25,0,10,52
30,Success,53,19,3,13,53
30,Success,48,26,0,14,48
30,Success,45,28,1,13,45
30,Success,55,23,0,13,55
30,Success,46,29,0,17,46
30,Success,49,25,0,15,49
30,Success,45,31,0,14,45
30,Success,49,20,0,15,49
30,Success,41,26,5,17,41
30,Success,50,21,7,11,50
30,Success,44,27,1,18,44
30,Success,47,27,9,8,47
30,Success,47,29,0,15,47
30,Success,48,28,3,12,48
30,Success,39,41,0,13,39
30,Success,47,24,0,17,47
30,Success,51,26,0,15,51
30,Success,44,28,0,17,44
30,Success,39,32,0,14,39
30,Success,51,27,4,10,51
30,Success,44,27,2,16,44
30,Success,36,37,0,20,36
30,Success,55,24,0,11,55
30,Success,57,18,0,15,57
30,Success,44,28,0,22,44
30,Success,39,26,9,13,39
30,Success,46,27,5,14,46
30,Success,52,22,2,15,52
30,Success,44,30,4,13,44
30,Success,45,28,0,16,45
30,Success,50,22,1,14,50
30,Success,51,26,6,11,51
30,Success,49,25,1,12,49
30,Success,42,28,2,14,42
30,Success,51,27,0,12,51
30,Success,47,28,0,13,47
30,Success,51,22,1,12,51
30,Success,49,22,0,15,49
30,Success,46,34,0,11,46
30,Success,54,24,4,8,54
30,Success,41,38,0,14,41
30,Success,52,26,6,8,52
30,Success,45,30,0,13,45
30,Success,48,25,0,16,48
30,Success,49,22,0,17,49
30,Success,48,27,2,11,48
30,Success,47,28,0,12,47
30,Success,56,23,0,7,56
30,Success,49,20,4,20,49
30,Success,44,28,10,9,44
30,Success,46,26,0,14,46
30,Success,44,28,1,16,44
30,Success,42,32,0,18,42
30,Success,51,31,0,13,51
30,Success,48,26,0,12,48
30,Success,51,21,4,17,51
30,Success,53,19,5,14,53
30,Success,53,29,0,11,53
30,Success,53,25,2,5,53
30,Success,52,21,1,15,52
30,Success,51,24,2,14,51
30,Success,48,24,5,13,48
30,Success,49,29,0,10,49
30,Success,48,31,0,12,48
30,Success,45,28,0,9,45
30,Success,43,23,3,16,43
30,Success,50,25,3,13,50
30,Success,46,21,4,14,46
30,Success,41,22,13,17,41
30,Success,46,31,3,11,46
30,Success,50,25,2,10,50
30,Success,54,27,0,6,54
30,Success,49,29,0,9,49
30,Success,47,27,2,11,47
30,Success,49,28,0,11,49
30,Success,48,24,1,16,48
30,Success,54,22,4,6,54
30,Success,54,18,1,13,54
30,Success,49,20,1,13,49
30,Success,48,22,2,20,48
30,Success,43,37,0,13,43
30,Success,53,16,1,16,53
30,Success,45,28,10,8,45
30,Success,51,27,0,13,51
30,Success,49,28,0,9,49
30,Success,44,35,0,13,44
30,Success,52,27,1,9,52
30,Success,43,26,10,11,43
30,Success,52,24,0,13,52
30,Success,45,28,7,13,45
30,Success,55,26,0,11,55
30,Success,49,23,1,14,49
30,Success,53,21,0,15,53
30,Success,56,19,0,13,56
30,Success,48,31,0,12,48
30,Success,45,32,8,8,45
30,Success,51,23,3,11,51
30,Success,48,21,2,18,48
30,Success,49,23,1,12,49
30,Success,42,26,10,15,42
30,Success,47,30,0,17,47
30,Success,46,24,0,9,46
30,Success,49,23,0,17,49
30,Success,45,34,1,11,45
30,Success,46,23,3,13,46
30,Success,45,24,7,17,45
30,Success,50,26,4,10,50
30,Success,51,26,1,14,51
30,Success,56,22,2,8,56
30,Success,53,21,1,11,53
30,Success,37,40,0,11,37
30,Success,43,30,0,14,43
30,Success,41,35,1,14,41
30,Success,47,28,0,12,47
30,Success,39,30,8,16,39
30,Success,48,26,0,16,48
30,Success,50,27,0,13,50
30,Success,52,22,0,10,52
30,Success,42,38,0,11,42
30,Success,46,23,5,20,46
30,Success,45,33,0,9,45
30,Success,37,39,5,9,37
30,Success,41,32,5,15,41
30,Success,49,26,0,14,49
30,Success,61,18,2,8,61
30,Success,49,27,2,13,49
30,Success,48,28,0,11,48
30,Success,44,26,6,12,44
30,Success,54,23,0,7,54
30,Success,56,26,0,6,56
30,Success,48,26,0,15,48
30,Success,52,28,4,9,52
30,Success,44,26,8,14,44
30,Success,51,23,0,18,51
30,Success,44,33,0,16,44
30,Success,54,25,1,10,54
30,Success,56,24,0,11,56
30,Success,51,24,0,12,51
30,Success,40,34,6,10,40
30,Success,48,31,4,7,48
30,Success,40,31,3,14,40
30,Success,41,33,8,11,41
30,Success,44,34,0,16,44
30,Success,52,22,5,11,52
30,Success,46,22,1,21,46
30,Success,42,37,0,6,42
30,Success,55,21,2,10,55
30,Success,38,35,0,16,38
30,Success,43,30,0,14,43
30,Success,44,29,0,20,44
30,Success,52,29,0,9,52
30,Success,44,31,0,15,44
30,Success,50,23,3,13,50
30,Success,44,24,0,20,44
30,Success,46,30,0,13,46
30,Success,51,19,0,17,51
30,Success,48,28,0,17,48
30,Success,41,30,1,17,41
30,Success,45,29,0,12,45
30,Success,50,24,3,12,50
30,Success,46,26,9,10,46
30,Success,46,31,0,13,46
30,Success,57,26,0,7,57
30,Success,52,27,0,10,52
30,Success,44,42,0,10,44
30,Success,48,32,0,11,48
30,Success,47,31,0,11,47
30,Success,56,21,0,9,56
30,Success,53,20,1,13,53
30,Success,45,33,0,15,45
30,Success,51,24,0,13,51
30,Success,46,30,1,11,46
30,Success,47,29,0,16,47
30,Success,47,29,3,10,47
30,Success,45,32,0,13,45
30,Success,47,20,0,19,47
30,Success,47,24,11,11,47
30,Success,52,27,0,12,52
30,Success,51,20,3,13,51
30,Success,46,29,0,16,46
30,Success,52,18,1,13,52
30,Success,42,33,0,13,42
30,Success,47,27,0,15,47
30,Success,53,26,0,14,53
30,Success,48,33,0,10,48
30,Success,53,21,0,11,53
30,Success,45,23,3,20,45
30,Success,43,32,0,8,43
30,Success,37,33,0,22,37
30,Success,46,29,8,6,46
30,Success,51,33,0,9,51
30,Success,40,37,0,14,40
30,Success,48,34,0,12,48
30,Success,49,25,5,12,49
30,Success,42,31,0,14,42
30,Success,53,19,0,12,53
30,Success,45,26,0,17,45
30,Success,56,19,8,9,56
30,Success,45,30,0,13,45
30,Success,49,26,0,15,49
30,Success,54,22,1,13,54
30,Success,45,34,0,12,45
30,Success,50,25,4,13,50
30,Success,50,29,0,14,50
30,Success,54,25,0,10,54
30,Success,40,34,1,14,40
30,Success,49,25,1,14,49
30,Success,42,18,11,16,42
30,Success,42,30,5,11,42
30,Success,46,37,0,9,46
30,Success,55,17,0,12,55
30,Success,48,24,5,12,48
30,Success,52,21,2,11,52
30,Success,39,36,0,15,39
30,Success,47,26,5,12,47
30,Success,51,29,0,12,51
30,Success,53,28,0,11,53
30,Success,57,27,0,6,57
30,Success,47,21,6,14,47
30,Success,47,26,0,13,47
30,Success,43,29,5,12,43
30,Success,42,29,9,14,42
30,Success,50,26,0,10,50
30,Success,48,25,2,13,48
30,Success,45,25,3,16,45
30,Success,50,26,1,13,50
30,Success,49,26,4,7,49
30,Success,47,24,10,16,47
30,Success,50,26,0,19,50
30,Success,55,23,0,10,55
30,Success,45,31,0,12,45
30,Success,45,27,7,16,45
30,Success,41,38,0,12,41
30,Success,51,20,5,13,51
30,Success,43,34,0,16,43
30,Success,49,28,1,11,49
30,Success,53,22,1,11,53
30,Success,51,23,0,15,51
30,Success,47,31,0,10,47
30,Success,44,35,0,11,44
30,Success,53,23,1,10,53
30,Success,49,33,0,9,49
30,Success,48,24,5,12,48
30,Success,45,19,0,20,45
30,Success,43,37,0,13,43
30,Success,52,26,0,11,52
30,Success,56,23,0,12,56
30,Success,49,31,0,7,49
30,Success,46,28,0,15,46
30,Success,56,22,3,9,56
30,Success,52,29,0,8,52
30,Success,51,28,0,8,51
30,Success,44,30,0,14,44
30,Success,51,22,1,13,51
30,Success,56,24,0,8,56
30,Success,53,24,0,13,53
30,Success,40,37,0,13,40
30,Success,41,38,0,12,41
30,Success,46,33,7,6,46
30,Success,43,38,0,10,43
30,Success,44,33,2,12,44
30,Success,48,27,0,14,48
30,Success,54,24,0,13,54
30,Success,43,33,0,11,43
