Threshold,Mob_Result,Num_Powerful_Actors,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
12.5,Success,1,9,9,1,4,25.0
12.5,Success,1,8,6,3,6,12.5
12.5,Success,1,11,7,0,2,41.66666666666667
12.5,Success,1,5,7,0,3,12.5
12.5,Success,1,8,12,0,3,25.0
12.5,Success,1,12,3,0,5,33.33333333333333
12.5,Success,1,11,5,2,5,29.166666666666668
12.5,Success,1,8,8,0,6,12.5
12.5,Success,1,11,8,1,3,37.5
12.5,Success,1,9,8,0,4,25.0
12.5,Success,1,11,9,0,3,37.5
12.5,Success,1,13,7,0,3,45.83333333333333
12.5,Success,1,9,9,1,4,25.0
12.5,Success,1,10,11,0,0,45.83333333333333
12.5,Success,1,13,6,0,3,45.83333333333333
12.5,Success,1,9,11,1,2,33.33333333333333
12.5,Success,1,12,6,2,3,41.66666666666667
12.5,Success,1,16,6,0,1,66.66666666666666
12.5,Success,1,12,9,0,1,50.0
12.5,Success,1,7,9,3,4,16.666666666666664
12.5,Success,1,8,11,2,2,29.166666666666668
12.5,Fail,1,6,11,1,5,8.333333333333332
12.5,Success,1,14,7,0,2,54.166666666666664
12.5,Success,1,12,5,4,2,45.83333333333333
12.5,Success,1,11,9,0,1,45.83333333333333
12.5,Success,1,12,5,0,3,41.66666666666667
12.5,Success,1,10,4,0,3,33.33333333333333
12.5,Success,1,12,8,1,2,45.83333333333333
12.5,Success,1,10,7,3,3,33.33333333333333
12.5,Success,1,12,5,0,3,41.66666666666667
12.5,Fail,1,4,12,2,5,0.0
12.5,Success,1,11,6,0,2,41.66666666666667
12.5,Success,1,9,7,0,4,25.0
12.5,Success,1,12,9,0,2,45.83333333333333
12.5,Success,1,6,11,0,4,12.5
12.5,Success,1,12,5,0,2,45.83333333333333
12.5,Success,1,10,10,0,2,37.5
12.5,Success,1,11,8,2,2,41.66666666666667
12.5,Success,1,12,8,0,2,45.83333333333333
12.5,Success,1,14,5,0,4,45.83333333333333
12.5,Fail,1,7,5,0,7,4.166666666666666
12.5,Success,1,9,8,0,6,16.666666666666664
12.5,Success,1,13,6,0,3,45.83333333333333
12.5,Success,1,11,8,2,2,41.66666666666667
12.5,Success,1,11,10,0,2,41.66666666666667
12.5,Success,1,12,8,1,2,45.83333333333333
12.5,Success,1,10,7,1,5,25.0
12.5,Success,1,13,8,1,1,54.166666666666664
12.5,Success,1,10,8,0,4,29.166666666666668
12.5,Success,1,11,10,0,1,45.83333333333333
12.5,Success,1,7,9,0,1,29.166666666666668
12.5,Success,1,10,9,3,1,41.66666666666667
12.5,Success,1,11,11,0,1,45.83333333333333
12.5,Success,1,12,6,0,5,33.33333333333333
12.5,Success,1,12,8,1,2,45.83333333333333
12.5,Success,1,10,10,1,2,37.5
12.5,Success,1,10,7,0,3,33.33333333333333
12.5,Success,1,8,12,0,3,25.0
12.5,Success,1,8,10,0,2,29.166666666666668
12.5,Success,1,11,6,4,2,41.66666666666667
12.5,Success,1,12,3,0,4,37.5
12.5,Success,1,14,6,0,3,50.0
