Threshold,Mob_Result,Num_Powerful_Actors,Act_Counter,Withdraw_Counter,Power_Exchange_Counter,Act_Against_Counter,Participation_Rate
40.48,Fail,2,19,16,1,4,40.476190476190474
40.48,Fail,2,15,11,4,10,16.666666666666664
40.48,Fail,2,18,14,1,7,30.952380952380953
40.48,Fail,2,19,9,0,6,35.714285714285715
40.48,Fail,2,16,14,0,10,19.047619047619047
40.48,Success,2,23,9,0,5,47.61904761904761
40.48,Fail,2,16,11,4,9,21.428571428571427
40.48,Fail,2,16,16,0,3,35.714285714285715
40.48,Fail,2,18,17,2,3,40.476190476190474
40.48,Fail,2,21,11,2,6,40.476190476190474
40.48,Fail,2,19,14,1,6,35.714285714285715
40.48,Fail,2,21,12,0,7,38.095238095238095
40.48,Fail,2,19,11,3,7,33.33333333333333
40.48,Fail,2,13,21,2,4,26.190476190476193
40.48,Fail,2,20,13,1,6,38.095238095238095
40.48,Fail,2,15,19,0,4,30.952380952380953
40.48,Fail,2,20,13,2,5,40.476190476190474
40.48,Fail,2,18,14,2,6,33.33333333333333
40.48,Fail,2,18,18,0,4,38.095238095238095
40.48,Success,2,21,13,2,4,45.23809523809524
40.48,Fail,2,19,10,0,6,35.714285714285715
40.48,Fail,2,18,9,4,9,26.190476190476193
40.48,Fail,2,14,18,2,6,23.809523809523807
40.48,Success,2,24,10,0,5,50.0
40.48,Success,2,23,8,0,7,42.857142857142854
40.48,Success,2,23,10,2,5,47.61904761904761
40.48,Success,2,23,11,2,4,50.0
40.48,Fail,2,18,12,0,6,33.33333333333333
40.48,Success,2,20,16,0,4,42.857142857142854
40.48,Fail,2,17,15,0,6,30.952380952380953
40.48,Fail,2,16,17,2,5,30.952380952380953
40.48,Success,2,23,16,0,1,57.14285714285714
40.48,Success,2,21,11,0,5,42.857142857142854
40.48,Fail,2,13,13,2,12,7.142857142857142
40.48,Fail,2,19,15,0,5,38.095238095238095
40.48,Fail,2,17,10,0,10,21.428571428571427
40.48,Success,2,20,14,2,4,42.857142857142854
40.48,Fail,2,18,15,0,7,30.952380952380953
40.48,Fail,2,15,13,0,7,23.809523809523807
40.48,Fail,2,19,13,0,6,35.714285714285715
40.48,Fail,2,18,16,0,3,40.476190476190474
40.48,Fail,2,20,14,1,5,40.476190476190474
40.48,Success,2,22,9,0,6,42.857142857142854
40.48,Fail,2,16,16,4,4,33.33333333333333
40.48,Success,2,18,15,6,1,45.23809523809524
40.48,Fail,2,20,10,4,6,38.095238095238095
40.48,Fail,2,15,18,0,5,28.57142857142857
40.48,Fail,2,18,12,6,4,38.095238095238095
40.0,Success,1,12,0,0,5,40.0
40.0,Success,1,7,12,0,0,40.0
40.0,Fail,1,9,6,1,3,35.0
40.0,Fail,1,7,5,0,5,15.0
40.0,Success,1,10,6,2,1,50.0
40.0,Success,1,10,6,0,3,40.0
40.0,Fail,1,7,6,1,5,15.0
40.0,Success,1,10,5,0,3,40.0
40.0,Success,1,8,10,0,1,40.0
40.0,Fail,1,6,6,0,3,20.0
40.0,Fail,1,8,9,0,2,35.0
40.0,Fail,1,6,8,0,1,30.0
40.0,Fail,1,8,6,1,4,25.0
40.0,Fail,1,10,4,0,5,30.0
40.0,Success,1,10,7,0,2,45.0
40.0,Success,1,8,10,0,1,40.0
40.0,Success,1,12,6,0,1,60.0
40.0,Success,1,12,4,1,2,55.00000000000001
40.0,Success,1,10,6,1,2,45.0
40.0,Success,1,9,5,3,2,40.0
40.0,Fail,1,8,7,0,3,30.0
40.0,Success,1,10,8,0,1,50.0
40.0,Success,1,11,7,0,1,55.00000000000001
40.0,Success,1,12,4,0,2,55.00000000000001
40.0,Fail,1,8,8,1,2,35.0
40.0,Success,1,12,6,0,1,60.0
40.0,Fail,1,9,7,0,3,35.0
40.0,Success,1,9,5,0,2,40.0
40.0,Fail,1,7,5,0,4,20.0
40.0,Success,1,9,8,0,1,45.0
40.0,Success,1,11,3,0,2,50.0
40.0,Fail,1,7,8,2,2,30.0
40.0,Fail,1,6,6,0,3,20.0
40.0,Success,1,8,9,2,0,45.0
40.0,Fail,1,5,10,3,1,25.0
40.0,Success,1,11,6,2,0,60.0
40.0,Success,1,14,5,0,0,75.0
40.0,Success,1,9,6,0,2,40.0
40.0,Success,1,9,7,2,1,45.0
40.0,Fail,1,7,5,0,3,25.0
40.0,Success,1,9,6,0,2,40.0
40.0,Success,1,7,7,0,0,40.0
40.0,Fail,1,10,4,1,4,35.0
40.0,Fail,1,9,6,0,4,30.0
40.0,Fail,1,6,8,1,4,15.0
40.0,Success,1,8,6,4,1,40.0
40.0,Success,1,11,6,0,0,60.0
40.0,Fail,1,7,9,1,2,30.0
40.0,Fail,1,10,4,1,4,35.0
40.0,Fail,1,8,3,0,2,35.0
40.0,Fail,1,8,7,2,2,35.0
40.0,Fail,1,7,7,2,3,25.0
40.0,Success,1,11,4,0,3,45.0
40.0,Fail,1,8,7,0,2,35.0
40.0,Fail,1,6,10,0,3,20.0
40.0,Success,1,11,4,0,4,40.0
40.0,Fail,1,8,5,1,5,20.0
40.0,Success,1,10,5,2,2,45.0
40.0,Success,1,10,8,0,0,55.00000000000001
40.0,Fail,1,4,10,0,1,20.0
40.0,Fail,1,8,5,0,4,25.0
40.0,Success,1,10,6,1,2,45.0
40.0,Fail,1,7,5,0,3,25.0
40.0,Success,1,10,6,0,1,50.0
40.0,Fail,1,6,10,0,2,25.0
40.0,Success,1,9,7,0,2,40.0
40.0,Fail,1,7,8,3,1,35.0
40.0,Success,1,10,6,3,0,55.00000000000001
40.0,Fail,1,7,6,0,3,25.0
40.0,Fail,1,7,10,1,1,35.0
40.0,Fail,1,5,7,2,5,5.0
40.0,Success,1,11,4,2,2,50.0
40.0,Success,1,10,4,3,2,45.0
40.0,Fail,1,6,4,4,5,10.0
40.0,Success,1,10,8,0,1,50.0
40.0,Success,1,10,6,1,2,45.0
40.0,Success,1,9,5,0,1,45.0
40.0,Fail,1,6,4,5,4,15.0
40.0,Fail,1,8,8,0,2,35.0
40.0,Fail,1,8,7,1,3,30.0
40.0,Success,1,10,7,0,1,50.0
40.0,Fail,1,5,10,0,1,25.0
40.0,Fail,1,8,8,1,2,35.0
40.0,Success,1,10,5,0,3,40.0
40.0,Success,1,10,5,2,2,45.0
40.0,Fail,1,7,10,1,1,35.0
40.0,Fail,1,7,6,1,5,15.0
40.0,Fail,1,5,8,0,5,5.0
40.0,Fail,1,9,5,0,4,30.0
40.0,Fail,1,9,5,0,3,35.0
40.0,Success,1,11,3,0,1,55.00000000000001
40.0,Fail,1,9,7,0,3,35.0
40.0,Fail,1,8,5,0,5,20.0
40.0,Success,1,10,6,0,3,40.0
40.0,Fail,1,6,7,1,5,10.0
40.0,Success,1,9,6,0,1,45.0
40.0,Fail,1,8,6,3,2,35.0
40.0,Fail,1,6,11,2,0,35.0
40.0,Fail,1,8,5,3,3,30.0
40.0,Fail,1,7,8,0,3,25.0
35.0,Fail,1,7,8,1,3,25.0
35.0,Fail,1,10,3,0,5,30.0
35.0,Success,1,7,6,5,1,35.0
35.0,Fail,1,7,8,0,4,20.0
35.0,Success,1,9,6,3,1,45.0
35.0,Success,1,12,4,1,2,55.00000000000001
35.0,Success,1,10,5,2,2,45.0
35.0,Success,1,13,3,0,2,60.0
35.0,Fail,1,8,7,1,3,30.0
35.0,Fail,1,5,11,1,2,20.0
35.0,Success,1,13,2,0,1,65.0
35.0,Fail,1,5,7,3,4,10.0
35.0,Fail,1,6,8,1,4,15.0
35.0,Fail,1,6,5,6,2,25.0
35.0,Success,1,12,3,1,3,50.0
35.0,Success,1,11,7,0,1,55.00000000000001
35.0,Fail,1,9,4,2,4,30.0
35.0,Fail,1,7,8,1,3,25.0
35.0,Success,1,10,7,2,0,55.00000000000001
35.0,Success,1,9,7,3,0,50.0
35.0,Success,1,10,5,2,2,45.0
35.0,Fail,1,6,9,1,3,20.0
35.0,Success,1,9,4,4,2,40.0
35.0,Fail,1,7,6,0,3,25.0
35.0,Fail,1,5,8,4,2,20.0
35.0,Success,1,10,7,0,2,45.0
35.0,Success,1,10,6,1,2,45.0
35.0,Success,1,11,5,0,2,50.0
35.0,Success,1,11,8,0,0,60.0
35.0,Fail,1,8,6,1,4,25.0
35.0,Success,1,13,4,1,1,65.0
35.0,Fail,1,8,3,5,3,30.0
35.0,Fail,1,7,5,0,5,15.0
35.0,Success,1,9,8,0,2,40.0
35.0,Fail,1,7,9,0,2,30.0
35.0,Fail,1,9,3,2,5,25.0
35.0,Success,1,9,6,1,3,35.0
35.0,Fail,1,7,5,0,4,20.0
35.0,Fail,1,8,6,1,4,25.0
35.0,Fail,1,7,7,3,2,30.0
35.0,Fail,1,8,6,0,4,25.0
35.0,Success,1,10,4,0,3,40.0
35.0,Success,1,8,9,0,2,35.0
35.0,Success,1,9,6,1,3,35.0
35.0,Success,1,11,7,0,0,60.0
35.0,Success,1,12,4,1,2,55.00000000000001
35.0,Success,1,10,6,0,2,45.0
35.0,Success,1,7,10,1,1,35.0
35.0,Fail,1,8,5,0,5,20.0
35.0,Success,1,9,9,0,1,45.0
35.0,Fail,1,5,7,4,3,15.0
35.0,Fail,1,7,8,2,2,30.0
35.0,Fail,1,8,6,0,5,20.0
35.0,Success,1,12,5,1,1,60.0
35.0,Success,1,12,6,0,1,60.0
35.0,Fail,1,8,7,1,3,30.0
35.0,Fail,1,8,7,0,3,30.0
35.0,Success,1,8,7,2,2,35.0
35.0,Success,1,11,5,0,3,45.0
35.0,Success,1,10,5,0,2,45.0
35.0,Fail,1,7,6,0,2,30.0
35.0,Fail,1,8,5,0,3,30.0
35.0,Success,1,7,8,3,1,35.0
35.0,Success,1,11,4,0,3,45.0
35.0,Success,1,9,8,0,1,45.0
35.0,Success,1,9,5,0,2,40.0
35.0,Success,1,10,7,1,1,50.0
35.0,Success,1,11,6,1,1,55.00000000000001
35.0,Fail,1,4,9,1,5,0.0
35.0,Success,1,10,5,0,2,45.0
35.0,Fail,1,6,7,5,1,30.0
35.0,Success,1,11,6,0,2,50.0
35.0,Success,1,8,8,0,1,40.0
35.0,Success,1,9,7,2,1,45.0
35.0,Success,1,11,5,0,0,60.0
35.0,Success,1,10,6,1,2,45.0
35.0,Success,1,8,7,2,2,35.0
35.0,Success,1,12,3,2,2,55.00000000000001
35.0,Success,1,10,8,0,1,50.0
35.0,Fail,1,6,10,0,3,20.0
35.0,Success,1,8,9,0,0,45.0
35.0,Success,1,10,6,1,2,45.0
35.0,Fail,1,7,4,4,4,20.0
35.0,Fail,1,5,8,3,3,15.0
35.0,Success,1,11,4,0,2,50.0
35.0,Success,1,11,6,0,2,50.0
35.0,Success,1,9,7,0,0,50.0
35.0,Fail,1,7,6,3,3,25.0
35.0,Success,1,11,4,0,4,40.0
35.0,Success,1,9,5,0,2,40.0
35.0,Success,1,8,9,0,2,35.0
35.0,Fail,1,6,8,0,4,15.0
35.0,Success,1,9,6,1,3,35.0
35.0,Success,1,6,8,0,0,35.0
35.0,Success,1,10,8,0,1,50.0
35.0,Success,1,9,4,0,3,35.0
35.0,Success,1,9,6,0,3,35.0
35.0,Success,1,8,5,4,2,35.0
35.0,Fail,1,8,5,2,4,25.0
35.0,Success,1,10,7,0,2,45.0
20.0,Success,1,10,7,0,2,45.0
20.0,Fail,1,5,6,0,5,5.0
20.0,Success,1,11,8,0,0,60.0
20.0,Success,1,7,10,0,2,30.0
20.0,Success,1,9,5,0,3,35.0
20.0,Success,1,12,4,2,1,60.0
20.0,Success,1,11,5,0,3,45.0
20.0,Success,1,9,5,1,4,30.0
20.0,Success,1,14,3,0,1,70.0
20.0,Success,1,8,6,3,2,35.0
20.0,Success,1,8,10,0,0,45.0
20.0,Success,1,11,5,1,2,50.0
20.0,Success,1,7,9,0,3,25.0
20.0,Success,1,9,5,2,3,35.0
20.0,Success,1,9,6,0,3,35.0
20.0,Success,1,9,6,0,2,40.0
20.0,Success,1,10,6,1,2,45.0
20.0,Success,1,10,5,3,1,50.0
20.0,Success,1,10,8,0,1,50.0
20.0,Success,1,11,4,2,2,50.0
20.0,Success,1,9,8,1,1,45.0
20.0,Success,1,10,7,0,1,50.0
20.0,Success,1,8,8,0,3,30.0
20.0,Success,1,11,6,0,2,50.0
20.0,Success,1,13,3,1,2,60.0
20.0,Success,1,9,7,0,1,45.0
20.0,Fail,1,6,8,0,4,15.0
20.0,Success,1,9,4,3,3,35.0
20.0,Success,1,7,6,0,3,25.0
20.0,Success,1,10,5,2,2,45.0
20.0,Success,1,10,4,2,3,40.0
20.0,Success,1,8,9,0,0,45.0
20.0,Success,1,11,6,0,2,50.0
20.0,Success,1,10,4,3,2,45.0
20.0,Fail,1,5,9,1,4,10.0
20.0,Success,1,7,9,2,1,35.0
20.0,Fail,1,5,5,5,4,10.0
20.0,Success,1,10,6,0,1,50.0
20.0,Success,1,11,6,0,2,50.0
20.0,Success,1,8,6,2,3,30.0
20.0,Success,1,6,11,1,1,30.0
20.0,Success,1,10,6,0,2,45.0
20.0,Success,1,12,5,1,1,60.0
20.0,Success,1,8,5,0,3,30.0
20.0,Success,1,9,7,1,2,40.0
20.0,Success,1,10,8,0,1,50.0
20.0,Success,1,8,4,0,3,30.0
20.0,Success,1,8,4,0,5,20.0
20.0,Success,1,10,8,0,1,50.0
20.0,Success,1,8,9,0,1,40.0
20.0,Success,1,11,5,1,2,50.0
20.0,Success,1,10,4,0,5,30.0
20.0,Success,1,6,7,5,1,30.0
20.0,Success,1,8,6,2,3,30.0
20.0,Success,1,8,6,3,2,35.0
20.0,Success,1,6,8,0,2,25.0
20.0,Success,1,11,6,0,2,50.0
20.0,Success,1,9,5,1,4,30.0
20.0,Success,1,7,7,0,3,25.0
20.0,Success,1,7,6,3,3,25.0
20.0,Success,1,12,4,2,1,60.0
20.0,Success,1,8,7,0,2,35.0
20.0,Success,1,8,10,1,0,45.0
20.0,Success,1,8,9,2,0,45.0
20.0,Success,1,6,9,0,2,25.0
20.0,Success,1,7,7,2,3,25.0
20.0,Success,1,9,6,2,2,40.0
20.0,Success,1,7,6,3,3,25.0
20.0,Success,1,7,7,0,2,30.0
20.0,Success,1,10,5,1,3,40.0
20.0,Success,1,9,7,0,2,40.0
20.0,Fail,1,5,8,0,4,10.0
20.0,Success,1,11,5,1,2,50.0
20.0,Success,1,8,6,0,3,30.0
20.0,Success,1,9,5,4,1,45.0
20.0,Success,1,7,8,3,1,35.0
20.0,Success,1,11,5,0,0,60.0
20.0,Success,1,12,5,0,2,55.00000000000001
20.0,Success,1,11,7,1,0,60.0
20.0,Success,1,9,8,0,2,40.0
20.0,Success,1,8,4,3,4,25.0
20.0,Success,1,11,8,0,0,60.0
20.0,Success,1,11,7,0,1,55.00000000000001
20.0,Success,1,10,6,1,2,45.0
20.0,Success,1,11,5,1,2,50.0
20.0,Fail,1,4,9,2,4,5.0
20.0,Success,1,8,6,1,4,25.0
20.0,Success,1,7,6,3,3,25.0
20.0,Success,1,5,9,0,2,20.0
20.0,Success,1,7,7,1,4,20.0
20.0,Success,1,7,7,0,1,35.0
20.0,Success,1,10,7,1,1,50.0
20.0,Success,1,10,4,0,3,40.0
20.0,Success,1,10,9,0,0,55.00000000000001
20.0,Success,1,12,7,0,0,65.0
20.0,Success,1,9,6,2,2,40.0
20.0,Fail,1,7,6,0,5,15.0
20.0,Success,1,8,5,0,3,30.0
20.0,Success,1,7,6,2,4,20.0
20.0,Success,1,8,6,0,3,30.0
30.0,Success,1,10,5,3,1,50.0
30.0,Success,1,10,6,0,1,50.0
30.0,Success,1,7,9,1,2,30.0
30.0,Success,1,10,4,2,3,40.0
30.0,Success,1,8,8,1,2,35.0
30.0,Success,1,10,6,0,1,50.0
30.0,Success,1,8,8,1,2,35.0
30.0,Success,1,11,6,0,1,55.00000000000001
30.0,Success,1,9,6,0,2,40.0
30.0,Success,1,7,7,4,1,35.0
30.0,Success,1,9,6,2,2,40.0
30.0,Success,1,7,9,2,1,35.0
30.0,Success,1,7,9,1,2,30.0
30.0,Success,1,14,4,0,0,75.0
30.0,Success,1,11,3,2,3,45.0
30.0,Success,1,8,4,0,3,30.0
30.0,Success,1,8,8,0,3,30.0
30.0,Success,1,11,7,0,1,55.00000000000001
30.0,Success,1,9,9,0,1,45.0
30.0,Fail,1,5,8,2,4,10.0
30.0,Success,1,9,7,1,2,40.0
30.0,Success,1,10,7,0,2,45.0
30.0,Success,1,9,7,1,2,40.0
30.0,Success,1,9,6,3,1,45.0
30.0,Success,1,11,6,0,1,55.00000000000001
30.0,Success,1,12,6,0,1,60.0
30.0,Fail,1,3,8,0,1,15.0
30.0,Success,1,8,9,0,2,35.0
30.0,Success,1,12,3,0,0,65.0
30.0,Fail,1,4,8,0,4,5.0
30.0,Success,1,11,6,0,2,50.0
30.0,Fail,1,7,8,0,4,20.0
30.0,Success,1,8,8,0,3,30.0
30.0,Success,1,11,0,0,5,35.0
30.0,Success,1,7,8,2,2,30.0
30.0,Success,1,8,9,0,0,45.0
30.0,Success,1,9,5,0,4,30.0
30.0,Success,1,10,5,2,2,45.0
30.0,Success,1,8,5,0,3,30.0
30.0,Fail,1,7,8,1,3,25.0
30.0,Fail,1,6,4,0,2,25.0
30.0,Fail,1,6,7,4,2,25.0
30.0,Success,1,10,5,0,4,35.0
30.0,Success,1,7,7,0,2,30.0
30.0,Fail,1,6,8,0,3,20.0
30.0,Success,1,8,8,2,1,40.0
30.0,Success,1,8,6,0,3,30.0
30.0,Success,1,8,8,0,3,30.0
30.0,Fail,1,7,7,2,3,25.0
30.0,Success,1,11,5,1,2,50.0
30.0,Fail,1,7,5,3,4,20.0
30.0,Success,1,7,9,0,2,30.0
30.0,Success,1,9,8,0,1,45.0
30.0,Fail,1,8,3,4,4,25.0
30.0,Fail,1,6,8,0,2,25.0
30.0,Fail,1,6,11,0,2,25.0
30.0,Fail,1,3,10,0,5,-5.0
30.0,Fail,1,7,8,1,3,25.0
30.0,Success,1,7,10,1,1,35.0
30.0,Success,1,10,8,0,1,50.0
30.0,Success,1,11,4,0,2,50.0
30.0,Success,1,8,8,0,3,30.0
30.0,Success,1,9,5,3,2,40.0
30.0,Success,1,8,9,0,1,40.0
30.0,Success,1,9,4,2,4,30.0
30.0,Success,1,10,7,0,2,45.0
30.0,Fail,1,7,7,0,3,25.0
30.0,Success,1,10,4,3,2,45.0
30.0,Success,1,7,9,0,0,40.0
30.0,Success,1,13,5,0,1,65.0
30.0,Fail,1,6,8,3,2,25.0
30.0,Fail,1,5,9,2,3,15.0
30.0,Success,1,12,5,0,2,55.00000000000001
30.0,Success,1,8,8,0,1,40.0
30.0,Fail,1,6,7,0,3,20.0
30.0,Success,1,8,5,0,3,30.0
30.0,Success,1,13,3,0,3,55.00000000000001
30.0,Success,1,10,3,0,5,30.0
30.0,Fail,1,7,6,0,3,25.0
30.0,Success,1,8,5,0,3,30.0
30.0,Success,1,9,4,4,2,40.0
30.0,Success,1,10,5,2,2,45.0
30.0,Success,1,11,7,0,1,55.00000000000001
30.0,Success,1,9,9,1,0,50.0
30.0,Success,1,9,7,0,2,40.0
30.0,Success,1,12,4,1,2,55.00000000000001
30.0,Success,1,11,3,0,4,40.0
30.0,Success,1,7,9,2,1,35.0
30.0,Success,1,9,8,0,2,40.0
30.0,Fail,1,7,9,0,3,25.0
30.0,Success,1,11,5,0,2,50.0
30.0,Success,1,9,9,1,0,50.0
30.0,Success,1,13,5,0,1,65.0
30.0,Success,1,8,6,0,3,30.0
30.0,Success,1,8,7,2,2,35.0
30.0,Success,1,11,4,0,1,55.00000000000001
30.0,Success,1,10,7,0,1,50.0
30.0,Success,1,10,6,0,2,45.0
30.0,Success,1,10,5,3,1,50.0
30.0,Success,1,8,9,0,1,40.0
40.0,Fail,1,7,6,1,5,15.0
40.0,Success,1,11,7,1,0,60.0
40.0,Success,1,14,4,0,1,70.0
40.0,Fail,1,7,9,1,2,30.0
40.0,Fail,1,6,11,0,2,25.0
40.0,Fail,1,9,6,0,4,30.0
